,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
10,[37.05388472],True,0.0,0.0,0.6078877944543217,[39.98748321 10.74922723],[39.00825677  6.47535751],[41.13315952 16.55899342],"[array([[53.80368621, 39.76651085, 12.3516928 ]]), 5.745178586819e-05]","[0, 0.0006221662225349323]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.05973404e+00 4.21893583e+01 3.62431560e+01 1.57854515e+04
 4.17004890e-03]",20,8,Newsvendor_BICO_RESULTS
11,[37.23822614],False,0.0,0.0,0.6100042444081318,[40.2038161 10.2428324],[39.04642575  6.04241758],[41.30235426 15.83414435],"[array([[54.13227156, 40.48985452, 10.85174476]]), 0.00031417145579293315]","[0, 0.00020998763087284823]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.05977617e+00 4.21898665e+01 3.62437639e+01 1.57854515e+04
 4.17007897e-03]",20,8,Newsvendor_BICO_RESULTS
12,[37.07492441],False,0.0,0.0,0.608136932999213,[40.08141442  9.7999187 ],[38.98380968  6.15006786],[41.38536722 15.90356651],"[array([[19.23115864, 40.1213143 , 11.95528924]]), 9.028269934896471e-05]","[0, 7.469931899394045e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.23506851e-01 3.87586008e+01 3.21694446e+01 1.57854515e+04
 3.25392404e-03]",20,8,Newsvendor_BICO_RESULTS
13,[37.00596825],False,0.0,0.0,0.6073133268414204,[40.18330113 10.48811663],[38.95225379  6.42455003],[41.28096728 17.45184418],"[array([[74.04675876, 48.40892659, 15.97439118]]), 9.4219783248084e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.86609946e-01 2.94961196e+01 2.41438109e+01 1.57854515e+04
 1.41729084e-03]",20,8,Newsvendor_BICO_RESULTS
14,[36.90973914],False,0.0,0.0,0.6061302580882221,[40.17942288 11.00082827],[39.18740388  6.52221223],[41.17718775 17.73591151],"[array([[23.62513082, 37.4712272 , 18.02303108]]), 0.00013492803854342483]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.14953063e-01 3.03845903e+01 2.54837429e+01 1.57854515e+04
 1.41124779e-03]",20,8,Newsvendor_BICO_RESULTS
15,[36.99398386],True,0.0,0.0,0.6071681172354215,[40.06785908 10.38716752],[38.84663855  6.35293254],[41.37321113 16.32043445],"[array([[51.63657676, 38.95536481, 12.50556538]]), 0.00011529370699836505]","[0, 0.0021723583938030293]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.13096371e-01 3.25016744e+01 3.38491831e+01 1.23493733e+02
 1.33413116e-03]",20,8,Newsvendor_BICO_RESULTS
16,[36.98565437],True,0.0,0.0,0.6070668354142156,[40.06232846 10.41826735],[39.07293856  6.57797943],[41.01089842 17.57496913],"[array([[51.01699662, 38.97201385, 12.44964881]]), 4.858180467581796e-05]","[0, 0.00018122480674448994]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.13309043e-01 3.25033819e+01 3.38577295e+01 1.23496280e+02
 1.33424003e-03]",20,8,Newsvendor_BICO_RESULTS
17,[37.07507608],False,0.0,0.0,0.6081387220890656,[40.10112306  9.87664115],[39.21112931  6.30169938],[41.11808109 15.35011006],"[array([[51.27633794, 39.11106637, 11.32069619]]), 3.575720879955835e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.13429472e-01 3.25041285e+01 3.38624903e+01 1.23498945e+02
 1.33430294e-03]",20,8,Newsvendor_BICO_RESULTS
18,[37.00850575],False,0.0,0.0,0.6073439944964978,[40.03469567  9.83158683],[39.29453861  6.20296664],[41.01132407 15.65097745],"[array([[24.01171756, 38.3199334 , 11.33666611]]), 1.1277117451857777e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.93209764e-01 3.18252743e+01 3.34982906e+01 1.22402835e+02
 1.12112052e-03]",20,8,Newsvendor_BICO_RESULTS
19,[37.01899666],True,0.0,0.0,0.607470491590044,[39.97716956  9.46382342],[39.23925285  6.20988385],[40.85752798 14.19688064],"[array([[49.84970989, 38.73008355,  9.81787037]]), 1.5252397169263077e-05]","[0, 0.0006481654438515971]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.87753657e-01 3.14324098e+01 3.38055084e+01 1.22777872e+02
 9.83991281e-04]",20,8,Newsvendor_BICO_RESULTS
20,[37.06119593],True,0.0,0.0,0.6079745852403614,[40.09936252  9.79344912],[39.05124177  6.47260039],[41.06188133 14.96100227],"[array([[49.77848353, 39.24941103, 10.1943958 ]]), 1.2352938378978884e-05]","[0, 0.00040553226682652377]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.87755100e-01 3.14324819e+01 3.38053191e+01 1.22779632e+02
 9.84006265e-04]",20,8,Newsvendor_BICO_RESULTS
21,[37.10367786],True,0.0,0.0,0.6084743064403554,[40.15039714  9.70699593],[39.23296632  6.63145761],[41.02141865 14.53884577],"[array([[99.99999902, 39.99350389,  9.07259028]]), 4.64788791465498e-06]","[0, 0.0005567237034247685]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.87753743e-01 3.14324517e+01 3.38053179e+01 1.22779181e+02
 9.84004712e-04]",20,8,Newsvendor_BICO_RESULTS
22,[37.18671505],False,0.0,0.0,0.6094281137799117,[40.1449061   8.95517069],[39.29066405  5.75249477],[40.95450403 12.33517053],"[array([[50.85034999, 39.23914007,  8.31613955]]), 1.1680933840629848e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.87765415e-01 3.14325831e+01 3.38055186e+01 1.22781078e+02
 9.84011702e-04]",20,8,Newsvendor_BICO_RESULTS
23,[37.16696702],False,0.0,0.0,0.6092040564073166,[40.16767855  9.21458722],[39.37099947  5.46928966],[40.95996361 14.78170345],"[array([[99.99999996, 40.09081483,  8.29421179]]), 4.63895974389672e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[5.79483605e-01 3.10735262e+01 3.36818444e+01 1.25699710e+02
 8.69687872e-04]",20,8,Newsvendor_BICO_RESULTS
24,[37.00394994],False,0.0,0.0,0.6072889142027658,[40.14311573  9.20017643],[39.31397655  5.8837053 ],[41.10816879 13.94601857],"[array([[24.55862587, 39.77965598,  7.52202768]]), 4.516721336433882e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.85574896e-01 3.33213209e+01 3.21282642e+01 3.00583284e+05
 1.07616843e-03]",20,8,Newsvendor_BICO_RESULTS
25,[36.91437339],True,0.0,0.0,0.6061881148695287,[39.94727947  9.60318491],[38.85832201  6.0337758 ],[40.95822449 14.07188044],"[array([[50.62888594, 39.38493146, 12.90057479]]), 7.41155864774079e-05]","[0, 0.00048467117419293384]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.83223205e-01 3.36245594e+01 3.19874832e+01 3.00583284e+05
 1.02759240e-03]",20,8,Newsvendor_BICO_RESULTS
26,[37.09833954],False,0.0,0.0,0.6084119427123242,[40.15796127  8.43071183],[39.35540859  5.4136197 ],[41.07050457 12.80138522],"[array([[51.29206161, 40.19657177,  7.780242  ]]), 6.160520430731342e-05]","[0, 1.1514530669824996e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.83274229e-01 3.36270450e+01 3.19877310e+01 3.00583284e+05
 1.02771465e-03]",20,8,Newsvendor_BICO_RESULTS
27,[37.07397065],True,0.0,0.0,0.6081256804629064,[40.18162463  9.15910654],[39.26756276  5.44324914],[41.15400309 15.02509265],"[array([[37.19704048, 39.65432319, 13.72471507]]), 6.819853316519797e-07]","[0, 0.000763637167089375]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.61897851e-01 3.18786650e+01 3.19613808e+01 3.00583284e+05
 8.46489085e-04]",20,8,Newsvendor_BICO_RESULTS
28,[37.06922719],False,0.0,0.0,0.6080696573685374,[40.17589772  8.65831451],[39.26726605  5.46969604],[41.07949896 13.91006235],"[array([[37.00298047, 43.04606901, 16.9679083 ]]), 8.430493276812001e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.61938036e-01 3.18781966e+01 3.19626630e+01 2.71013582e+05
 8.46463240e-04]",20,8,Newsvendor_BICO_RESULTS
29,[36.99211593],True,0.0,0.0,0.6071454303866168,[40.05952236  8.70188803],[39.13868546  6.02862213],[41.04753099 13.24905681],"[array([[37.35929422, 40.24691505, 15.05354526]]), 8.527575217964767e-06]","[0, 0.0007840950496015963]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.56569834e-01 3.05404452e+01 3.23312168e+01 3.90195801e+05
 7.19629938e-04]",20,8,Newsvendor_BICO_RESULTS
30,[37.12812186],True,0.0,0.0,0.608758256522394,[40.22471621  8.76236593],[39.37555841  5.57865305],[41.09063654 14.86575486],"[array([[25.15338595, 39.38873309, 11.37315582]]), 7.039733246227975e-05]","[0, 0.0010973985615426052]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.56678691e-01 3.05417361e+01 3.23331183e+01 3.84089215e+05
 7.19659612e-04]",20,8,Newsvendor_BICO_RESULTS
31,[37.07941716],False,0.0,0.0,0.6081898859193945,[40.16588513  8.69577491],[39.53114788  5.67894844],[40.84669555 13.30718   ],"[array([[47.94147756, 39.65189075, 12.96198087]]), 1.4440874962495798e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.56629975e-01 3.05413184e+01 3.23321571e+01 3.08488208e+05
 7.19649615e-04]",20,8,Newsvendor_BICO_RESULTS
32,[37.05424102],True,0.0,0.0,0.6078920293712899,[40.12872819  8.49621372],[39.29646941  5.69030644],[41.01222502 12.02932397],"[array([[25.7659475 , 38.88238572, 11.06197389]]), 3.2971154387828605e-06]","[0, 0.001293177186298403]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.44817767e-01 3.01758381e+01 3.21612996e+01 3.89226026e+05
 6.50260557e-04]",20,8,Newsvendor_BICO_RESULTS
33,[36.94944286],False,0.0,0.0,0.6066230868061392,[40.00217888  8.54427511],[39.18125541  5.95266799],[40.78500048 12.40476996],"[array([[25.39605784, 38.64102904, 11.9639068 ]]), 3.284300054839928e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.44782977e-01 3.01763293e+01 3.21602182e+01 3.65949190e+05
 6.50279272e-04]",20,8,Newsvendor_BICO_RESULTS
34,[37.06031188],True,0.0,0.0,0.6079641031331093,[40.064426    8.25767291],[39.25079156  5.64162865],[40.80681479 12.3709494 ],"[array([[92.42914514, 38.97217561, 14.61158953]]), 4.65887886728078e-05]","[0, 0.0001850389409994835]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.40432875e-01 2.97608991e+01 3.22501096e+01 4.79796808e+05
 5.94509107e-04]",20,8,Newsvendor_BICO_RESULTS
35,[36.90569502],True,0.0,0.0,0.6060796959203756,[39.87647966  8.15727054],[39.05539715  5.58027663],[40.67617233 11.4118422 ],"[array([[92.17973105, 39.26672977, 13.58591944]]), 2.5296669436403185e-05]","[0, 0.0006170788562493735]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.40454491e-01 2.97623328e+01 3.22498509e+01 4.79796808e+05
 5.94544137e-04]",20,8,Newsvendor_BICO_RESULTS
36,[36.99456347],False,0.0,0.0,0.6071751539898067,[39.98464747  8.49219638],[39.2969166   5.67444444],[40.58831983 12.34725066],"[array([[92.19792962, 39.08502189, 15.01564208]]), 5.586115135791658e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[7.40453361e-01 2.97622936e+01 3.22498286e+01 4.79796808e+05
 5.94543020e-04]",20,8,Newsvendor_BICO_RESULTS
37,[36.8839566],True,0.0,0.0,0.6058067590449548,[39.94478553  8.10938887],[39.1800127   5.18024147],[40.6630692  11.66521744],"[array([[48.77194052, 37.66170998, 13.57845949]]), 5.563603184943755e-05]","[0, 0.0008364795784628898]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.80296892e-01 3.12119192e+01 3.05191375e+01 4.79796808e+05
 6.34217010e-04]",20,8,Newsvendor_BICO_RESULTS
38,[36.91113773],False,0.0,0.0,0.6061477283945804,[39.97640625  8.26201153],[39.07138823  5.80396595],[40.76115707 12.19730087],"[array([[36.5781248 , 42.41371873,  8.9965173 ]]), 5.084908950347966e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.80268658e-01 3.12113673e+01 3.05187478e+01 2.79887733e+05
 6.34204032e-04]",20,8,Newsvendor_BICO_RESULTS
39,[37.01459963],False,0.0,0.0,0.6074175298166614,[40.06812751  8.01771362],[39.2592475   5.75647461],[40.77662641 11.13977124],"[array([[37.55806992, 40.47680028,  8.46141024]]), 8.932496143865265e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.45194005e-01 2.94169870e+01 3.04200868e+01 4.18056813e+05
 5.52484541e-04]",20,8,Newsvendor_BICO_RESULTS
40,[37.13823432],True,0.0,0.0,0.6088749572837948,[40.0256102   7.99589719],[39.34899211  5.53924106],[40.82125114 10.79631055],"[array([[ 7.50176275, 42.08251211, 11.47186628]]), 1.7219485870523243e-07]","[0, 0.0004871703629695756]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.34036782e-01 2.67650964e+01 3.12046296e+01 4.51684941e+05
 6.76330032e-04]",20,8,Newsvendor_BICO_RESULTS
41,[37.12958715],False,0.0,0.0,0.608775193680214,[40.01413647  8.41994054],[39.40813964  5.90633531],[40.69184022 12.46076648],"[array([[37.22706361, 39.85736819, 14.06902058]]), 2.2062547525569798e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[6.34051513e-01 2.67646413e+01 3.12056315e+01 3.15928148e+05
 6.76312636e-04]",20,8,Newsvendor_BICO_RESULTS
42,[37.17133061],True,0.0,0.0,0.6092537150311046,[39.98344565  7.73709088],[39.23957478  5.43880781],[40.70553089 10.85588661],"[array([[44.50076115, 40.34838685,  9.7661505 ]]), 0.00021678447167483572]","[0, 0.0013995112397333987]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284232e-01 1.73350133e+01 2.66704281e+01 1.60717611e+02
 1.65970535e-04]",20,8,Newsvendor_BICO_RESULTS
43,[37.20221138],True,0.0,0.0,0.6096027020366407,[40.04262102  7.58177232],[39.32307914  5.21691205],[40.78437964 11.33143429],"[array([[44.4807729 , 40.41142972,  9.56926949]]), 0.00011740955356731586]","[0, 0.0010776624847273707]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284301e-01 1.73350235e+01 2.66704242e+01 1.60717758e+02
 1.65970629e-04]",20,8,Newsvendor_BICO_RESULTS
44,[37.16003004],True,0.0,0.0,0.6091249394663042,[40.02009893  8.07738157],[39.32359025  5.83508574],[40.81431663 11.07551437],"[array([[44.28672742, 40.28561284,  9.99318441]]), 7.186749791388003e-06]","[0, 0.00035381147377904653]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49285407e-01 1.73350312e+01 2.66704563e+01 1.60717221e+02
 1.65971073e-04]",20,8,Newsvendor_BICO_RESULTS
45,[37.16103189],True,0.0,0.0,0.6091363787370488,[40.02853875  8.10299536],[39.27457821  5.77340784],[40.74503406 11.44985179],"[array([[44.50324615, 40.50097489, 10.1677078 ]]), 1.1292833374643152e-05]","[0, 0.0006082044471327475]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49282188e-01 1.73350043e+01 2.66703573e+01 1.60717482e+02
 1.65969520e-04]",20,8,Newsvendor_BICO_RESULTS
46,[37.11213977],True,0.0,0.0,0.6085729049208078,[39.84732627  7.93365393],[38.98341331  5.78201972],[40.55634    10.39038005],"[array([[44.40555848, 40.0441132 ,  9.92448855]]), 0.00023278440494833852]","[0, 0.0004804305669235731]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284167e-01 1.73350231e+01 2.66704261e+01 1.60717612e+02
 1.65970462e-04]",20,8,Newsvendor_BICO_RESULTS
47,[37.10263797],True,0.0,0.0,0.6084621680031096,[39.88674556  8.25957093],[39.08587101  5.68263064],[40.64896524 11.98357637],"[array([[44.32466218, 40.10372907, 10.24490035]]), 9.675333357217486e-05]","[0, 0.0009021183380716314]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284162e-01 1.73350597e+01 2.66704761e+01 1.60716995e+02
 1.65970779e-04]",20,8,Newsvendor_BICO_RESULTS
48,[37.13328254],True,0.0,0.0,0.608817867614825,[39.89444787  7.84577994],[39.28436416  5.4743656 ],[40.54197065 11.8394249 ],"[array([[44.50021073, 40.20231041,  9.89524264]]), 0.00018303708062183954]","[0, 0.000643293548700079]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284446e-01 1.73350382e+01 2.66704004e+01 1.60717544e+02
 1.65970785e-04]",20,8,Newsvendor_BICO_RESULTS
49,[37.14251975],True,0.0,0.0,0.6089242764171313,[39.98829233  8.16553445],[39.37131655  5.7645299 ],[40.63678548 11.56488389],"[array([[44.36763661, 40.31392224, 10.16044698]]), 1.7922337268716504e-05]","[0, 0.0007337354474263125]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49283798e-01 1.73350245e+01 2.66703986e+01 1.60717593e+02
 1.65970783e-04]",20,8,Newsvendor_BICO_RESULTS
50,[37.16091156],False,0.0,0.0,0.6091350050269493,[39.99784236  7.94204391],[39.49334551  5.7673025 ],[40.58043455 11.72278266],"[array([[44.40444746, 40.32803235,  9.93193571]]), 0.00025012478020958184]","[0, 0.00023014660904531082]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.49284256e-01 1.73350274e+01 2.66704274e+01 1.60717564e+02
 1.65970683e-04]",20,8,Newsvendor_BICO_RESULTS
51,[37.81148116],False,0.0,0.0,0.6155580327178286,[39.9840205   7.72394835],[39.19892826  5.17889461],[40.58055967 10.82170869],"[array([[38.06496808, 40.85459171,  5.44954384]]), 3.0966970981927133e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.34260618e-01 2.15076522e+01 2.32559785e+01 2.37341045e+02
 3.67508176e-04]",20,8,Newsvendor_BICO_RESULTS
52,[37.85803692],True,0.0,0.0,0.6159361223720056,[40.02488464  7.39963705],[39.36960219  5.19488292],[40.69768093 10.47667093],"[array([[62.43506487, 43.33988618, 11.83158112]]), 4.6826519154108404e-05]","[0, 0.0022989581490935065]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30184431e-01 2.06893899e+01 2.35557553e+01 1.59490535e+02
 3.09339639e-04]",20,8,Newsvendor_BICO_RESULTS
53,[37.88875412],True,0.0,0.0,0.6161793026795117,[40.16439292  8.19034695],[39.53154341  5.71017225],[40.78581935 11.99474917],"[array([[62.25704702, 43.02590719, 10.36936427]]), 6.278057724973252e-05]","[0, 0.0015195156502438966]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30183845e-01 2.06893820e+01 2.35557361e+01 1.59490632e+02
 3.09339192e-04]",20,8,Newsvendor_BICO_RESULTS
54,[37.85494825],True,0.0,0.0,0.6159113917343038,[40.09952398  8.22049187],[39.32333135  5.6601049 ],[40.77993742 11.62215185],"[array([[62.44343738, 43.29398774, 10.40231376]]), 1.8710682167188963e-05]","[0, 0.0008238079879510052]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30184047e-01 2.06894152e+01 2.35557080e+01 1.59490581e+02
 3.09340581e-04]",20,8,Newsvendor_BICO_RESULTS
55,[37.92712431],True,0.0,0.0,0.616475967237484,[40.19492296  7.73576992],[39.52858896  5.77152439],[40.78500712 10.46933119],"[array([[62.34803881, 43.21715561, 10.81509492]]), 4.0206364361417e-05]","[0, 0.0013450983634514058]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30184413e-01 2.06893818e+01 2.35557606e+01 1.59491096e+02
 3.09339548e-04]",20,8,Newsvendor_BICO_RESULTS
56,[37.90912899],True,0.0,0.0,0.6163378252009487,[40.17063006  7.84681973],[39.57825785  5.76386032],[40.81995391 10.8432822 ],"[array([[37.86065942, 41.77060462, 11.81477417]]), 5.822563650115242e-07]","[0, 0.000824370870605361]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30183956e-01 2.06893859e+01 2.35557680e+01 1.59490797e+02
 3.09339670e-04]",20,8,Newsvendor_BICO_RESULTS
57,[37.87641941],True,0.0,0.0,0.6160822565090369,[40.10521435  7.83354951],[39.42755644  5.6863789 ],[40.66329903 11.03560771],"[array([[62.50319656, 43.41823455, 10.87934659]]), 2.296674475688043e-05]","[0, 0.0001832595911793422]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30184214e-01 2.06893910e+01 2.35557467e+01 1.59491194e+02
 3.09340139e-04]",20,8,Newsvendor_BICO_RESULTS
58,[37.9362259],True,0.0,0.0,0.616545168466575,[40.22982626  7.90235976],[39.64398985  5.4732972 ],[40.83940494 10.72674283],"[array([[62.61905619, 43.62411285, 10.25755679]]), 6.61696682545676e-05]","[0, 0.0006461213730076365]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30183592e-01 2.06893520e+01 2.35556986e+01 1.59490573e+02
 3.09337249e-04]",20,8,Newsvendor_BICO_RESULTS
59,[37.9005637],False,0.0,0.0,0.6162714564411212,[40.13545323  7.65505575],[39.53258674  5.68010155],[40.74442644 10.16196956],"[array([[62.25986735, 43.07351154, 11.20929972]]), 3.122841792524422e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.30185104e-01 2.06893958e+01 2.35557816e+01 1.59490856e+02
 3.09339906e-04]",20,8,Newsvendor_BICO_RESULTS
60,[37.80796681],False,0.0,0.0,0.6155290277614318,[40.08071961  7.40721003],[39.40755206  5.57903418],[40.61944758  9.80664586],"[array([[38.55928942, 40.9845024 , 11.98307253]]), 3.087005238555651e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[4.52347911e-01 2.04978635e+01 2.56622814e+01 1.50637788e+02
 2.96635078e-04]",20,8,Newsvendor_BICO_RESULTS
