,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
15,[34.77697734],False,0.0,0.0,0.5720509456003308,[39.95125427 16.18607887],[38.5666233   9.61092923],[41.39322577 24.19321063],"[array([[35.41274069, 40.29705663, 32.80201956]]), 1.4924136687910483e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.77635450e+00 5.65881821e+01 4.60149391e+01 3.44436248e+01
 5.37424528e-04]",20,0,Newsvendor_BICO_RESULTS
16,[34.49161866],False,0.0,0.0,0.5666776698102662,[39.79029609 16.52371096],[38.37479957  9.96048768],[41.08958299 29.36702822],"[array([[34.57561242, 26.91683839, 26.32369862]]), 7.594691851686708e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.79271857e+00 5.69611938e+01 4.60880095e+01 3.45479146e+01
 4.88300164e-04]",20,0,Newsvendor_BICO_RESULTS
17,[34.79637674],False,0.0,0.0,0.5724113787388971,[39.78822522 15.46607954],[38.43075617 10.08274031],[41.10011611 23.97812335],"[array([[15.35091526, 39.58454374, 14.3085178 ]]), 1.990244509492145e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.58769896e+00 5.32495260e+01 4.35371194e+01 3.52284165e+01
 4.35873854e-04]",20,0,Newsvendor_BICO_RESULTS
18,[34.77497079],False,0.0,0.0,0.572013627299328,[39.87869178 15.56153809],[38.8214366   8.97642195],[40.88504954 25.09297411],"[array([[49.52588765, 37.9377127 , 13.23710438]]), 8.194162639413305e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.56920665e+00 5.31353202e+01 4.33979216e+01 3.49031052e+01
 3.82087642e-04]",20,0,Newsvendor_BICO_RESULTS
19,[36.01968419],False,0.0,0.0,0.5935294352423082,[39.86545916 16.01362604],[38.36263749  9.19484248],[41.23378937 26.66717168],"[array([[24.69464316, 43.93905701, 15.05163871]]), 0.00048642609087390376]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.21946619e+00 3.19717271e+01 2.35190024e+01 3.74003880e+05
 4.81851897e-04]",20,0,Newsvendor_BICO_RESULTS
20,[36.52155005],False,0.0,0.0,0.6010006665218638,[39.99485371 16.01662471],[38.56900782 10.32954661],[41.58799351 26.99629626],"[array([[49.41240186, 43.70827098, 28.30413262]]), 8.113980480062288e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.22760271e+00 3.15281035e+01 2.39954729e+01 5.64865214e+05
 5.10276677e-04]",20,0,Newsvendor_BICO_RESULTS
21,[37.168783],False,0.0,0.0,0.6092545465158983,[39.82485533 16.3594822 ],[38.358948    9.32414901],[41.11956893 25.71743437],"[array([[95.2681768 , 39.13768706, 39.76975627]]), 0.0001963857436935168]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.13277147e+00 3.38849117e+01 2.11909160e+01 5.64865214e+05
 7.63548643e-04]",20,0,Newsvendor_BICO_RESULTS
22,[37.1816711],False,0.0,0.0,0.6094009959740787,[39.80827531 16.55315188],[38.51990957  9.75511056],[41.18152132 27.10640242],"[array([[25.42017039, 40.50568401, 17.60835104]]), 0.00015714832653423993]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.24634293e+00 2.79100991e+01 2.58094747e+01 5.64865214e+05
 7.42941560e-04]",20,0,Newsvendor_BICO_RESULTS
23,[37.45210775],True,0.0,0.0,0.6122981593077205,[39.83437194 15.64289977],[38.54469362  9.26565181],[41.03617899 25.84520312],"[array([[48.47729028, 40.04586583, 25.32179052]]), 3.394281519863984e-05]","[0, 0.00028429185368218255]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23801969e+00 2.74542442e+01 2.59081627e+01 5.64865214e+05
 6.83030655e-04]",20,0,Newsvendor_BICO_RESULTS
24,[37.46913164],True,0.0,0.0,0.6124689417716976,[39.85285357 15.57259144],[38.65347958  9.80644889],[40.93582195 26.08689504],"[array([[37.70432306, 25.36158526, 19.08801674]]), 2.2266242557189564e-05]","[0, 0.0003256427726361466]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23802057e+00 2.74542461e+01 2.59081629e+01 5.64865214e+05
 6.83028668e-04]",20,0,Newsvendor_BICO_RESULTS
25,[37.53183467],False,0.0,0.0,0.6130857438018156,[39.92168308 14.30429044],[38.72443876  9.38558408],[41.26455874 21.22802389],"[array([[37.47511924, 22.95870369, 16.02680681]]), 4.903602237926741e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23802057e+00 2.74542461e+01 2.59081629e+01 5.64865214e+05
 6.83028667e-04]",20,0,Newsvendor_BICO_RESULTS
26,[37.5945614],False,0.0,0.0,0.6136833950438025,[39.98591902 14.61234402],[38.84098383  9.20291916],[41.22871525 23.12972734],"[array([[48.79609192, 40.56810963, 27.46452788]]), 1.590731004219581e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23870247e+00 2.76389206e+01 2.58310185e+01 5.64865214e+05
 6.48897135e-04]",20,0,Newsvendor_BICO_RESULTS
27,[37.48402644],False,0.0,0.0,0.6126172134212805,[40.17176486 14.59241225],[38.96498582  9.37475517],[41.32696165 22.48513752],"[array([[26.11319714, 41.3403428 , 17.95177338]]), 9.152543614887598e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.25509132e+00 2.84406680e+01 2.56070060e+01 5.64865214e+05
 6.76537612e-04]",20,0,Newsvendor_BICO_RESULTS
28,[37.34966428],False,0.0,0.0,0.6112409805540168,[39.87058082 15.75058886],[38.76641314  9.34109378],[40.92742231 25.38382862],"[array([[48.08225238, 39.86176339, 16.65245586]]), 5.729515916130801e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.24954795e+00 2.81013022e+01 2.57018936e+01 5.64865214e+05
 6.32232345e-04]",20,0,Newsvendor_BICO_RESULTS
29,[37.63744587],False,0.0,0.0,0.6140806558761572,[39.91424736 14.68331737],[38.82429412  9.02206492],[41.09451705 22.76769191],"[array([[26.44279592, 39.470917  , 13.63933599]]), 2.095979506566703e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23925853e+00 2.74185016e+01 2.60066088e+01 5.64865214e+05
 6.25920699e-04]",20,0,Newsvendor_BICO_RESULTS
30,[37.68416708],True,0.0,0.0,0.6145028323577799,[39.89140046 14.37584885],[38.75810928  9.39997387],[41.01142611 20.99180842],"[array([[37.65678656, 21.69991913, 12.94781852]]), 1.0124589868709677e-06]","[0, 0.0004646180429149893]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23582681e+00 2.73213769e+01 2.59789353e+01 8.30436052e+05
 5.90168239e-04]",20,0,Newsvendor_BICO_RESULTS
31,[37.64817537],True,0.0,0.0,0.6141785808220067,[39.85175808 14.06218558],[38.87096353  9.01963545],[40.97054274 19.72644576],"[array([[37.85296405, 22.92319798, 37.85988931]]), 8.32082048385363e-06]","[0, 0.0009745783749521585]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23575224e+00 2.73226158e+01 2.59767484e+01 8.30436052e+05
 5.90166185e-04]",20,0,Newsvendor_BICO_RESULTS
32,[37.72940813],True,0.0,0.0,0.6149010623476999,[39.94170356 14.07349653],[38.78582159  8.90213824],[41.2620859  21.17383449],"[array([[37.67047517, 42.00227571, 21.76495732]]), 7.361357287072323e-07]","[0, 9.243893289801353e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23573287e+00 2.73232815e+01 2.59757925e+01 8.30436052e+05
 5.90165402e-04]",20,0,Newsvendor_BICO_RESULTS
33,[37.83958179],False,0.0,0.0,0.6158263353785697,[40.06292911 13.54368398],[39.10927465  8.29846562],[41.08294632 21.47762927],"[array([[26.60097391, 40.42222721, 19.17869417]]), 3.4801315034638236e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23572380e+00 2.73235905e+01 2.59753453e+01 8.30436052e+05
 5.90165046e-04]",20,0,Newsvendor_BICO_RESULTS
34,[37.95082847],False,0.0,0.0,0.6166950776022955,[40.12771149 14.1575735 ],[39.01207373  9.10353524],[41.32822777 20.5870572 ],"[array([[48.43533353, 40.80659868, 13.18840609]]), 6.500331275371973e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23224412e+00 2.72162684e+01 2.59685679e+01 8.30436052e+05
 5.58124743e-04]",20,0,Newsvendor_BICO_RESULTS
35,[38.12068092],False,0.0,0.0,0.6178912951509448,[40.08581306 13.40004398],[39.02058165  8.56977348],[41.26819734 21.1087897 ],"[array([[27.03372112, 40.19954307,  9.42410903]]), 2.5540592774486726e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.21940895e+00 2.67120140e+01 2.61063756e+01 8.30436052e+05
 5.73497409e-04]",20,0,Newsvendor_BICO_RESULTS
36,[38.06790972],True,0.0,0.0,0.61753676003757,[39.99044266 13.78652334],[39.05461771  8.49201116],[41.04147962 20.01569109],"[array([[48.4795339 , 39.79683649, 12.22028082]]), 5.106909095231593e-05]","[0, 0.0005165803025116889]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.21646463e+00 2.66575152e+01 2.60774531e+01 8.30436052e+05
 5.45345658e-04]",20,0,Newsvendor_BICO_RESULTS
37,[38.02248036],False,0.0,0.0,0.6172191179559878,[39.94039945 12.94355098],[38.86984734  8.58680004],[41.08885909 19.06604824],"[array([[47.91138123, 39.35377656, 10.65143339]]), 2.2775679977549146e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.21615704e+00 2.66614244e+01 2.60695300e+01 5.54330008e+05
 5.45307473e-04]",20,0,Newsvendor_BICO_RESULTS
38,[38.11646035],False,0.0,0.0,0.6178635135638777,[39.99449483 13.25655085],[38.96628545  8.63045755],[41.52143134 23.29899408],"[array([[27.40356408, 39.55724278, 11.36225591]]), 3.7628907859965643e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.21236024e+00 2.65462508e+01 2.60888291e+01 5.54330008e+05
 5.20702320e-04]",20,0,Newsvendor_BICO_RESULTS
39,[38.12023975],False,0.0,0.0,0.6178883958564777,[39.98112215 13.53200805],[38.91822002  8.6909558 ],[40.71697484 21.77498394],"[array([[48.67592035, 40.3244817 , 15.97322081]]), 1.0239884709273284e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.20961722e+00 2.65299399e+01 2.60396909e+01 5.54330008e+05
 4.97190317e-04]",20,0,Newsvendor_BICO_RESULTS
40,[38.15998685],True,0.0,0.0,0.618145240217999,[39.90196072 13.22937193],[39.00023062  8.91885046],[41.04774717 18.73669085],"[array([[27.46951408, 39.15495901, 11.04956637]]), 2.3024792439318986e-07]","[0, 0.0004550052500449153]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.20283256e+00 2.62985818e+01 2.60957669e+01 5.54330008e+05
 4.99299398e-04]",20,0,Newsvendor_BICO_RESULTS
41,[38.25736687],False,0.0,0.0,0.6187365190828631,[40.01208039 12.6034544 ],[38.86636534  8.16016236],[41.10204773 19.80304192],"[array([[38.43021703, 41.21588562,  9.17529067]]), 1.514865976881552e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.20285619e+00 2.62988669e+01 2.60955534e+01 6.96941462e+05
 4.99301144e-04]",20,0,Newsvendor_BICO_RESULTS
42,[38.25386015],True,0.0,0.0,0.6187161602996848,[39.95788067 13.5735031 ],[39.0285881   8.95975191],[41.08140579 20.54640947],"[array([[28.43553196, 39.31937019,  3.8580832 ]]), 2.3415579075147797e-05]","[0, 0.0010958301862592568]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.16139103e+00 2.42463805e+01 2.74579489e+01 1.09104633e+03
 5.22926159e-04]",20,0,Newsvendor_BICO_RESULTS
43,[38.1914627],True,0.0,0.0,0.6183422591381073,[39.87797589 12.64076116],[38.82695268  8.82678028],[40.93412717 17.96057069],"[array([[2.85006624e+01, 3.89454748e+01, 2.72210334e-05]]), 1.0376434720904548e-05]","[0, 0.0008232923689806915]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.16139199e+00 2.42463672e+01 2.74579689e+01 1.09104951e+03
 5.22925977e-04]",20,0,Newsvendor_BICO_RESULTS
44,[38.27570924],True,0.0,0.0,0.6188418607136025,[39.98334603 12.7514092 ],[38.96878367  8.36404797],[41.11324566 18.1007304 ],"[array([[28.57889902, 39.53816   ,  0.37009165]]), 6.945145800985042e-05]","[0, 0.0008882249641553408]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.16139004e+00 2.42463669e+01 2.74579423e+01 1.09105166e+03
 5.22925872e-04]",20,0,Newsvendor_BICO_RESULTS
45,[38.25413344],False,0.0,0.0,0.6187177494250647,[39.95521272 12.38199381],[38.99897922  8.01101793],[40.96037809 19.15912663],"[array([[38.47338997, 59.70320464, 13.22232104]]), 7.769520688483134e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.16139156e+00 2.42463618e+01 2.74579710e+01 1.09104733e+03
 5.22925917e-04]",20,0,Newsvendor_BICO_RESULTS
46,[38.22850843],False,0.0,0.0,0.6185669096646944,[39.93005403 12.21755834],[39.04197508  7.81945783],[40.79855018 17.18415551],"[array([[38.17073454, 42.53997681,  9.62379053]]), 1.4655543786323832e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.16397513e+00 2.41857711e+01 2.77315084e+01 1.08102306e+03
 5.13172304e-04]",20,0,Newsvendor_BICO_RESULTS
47,[38.1885502],True,0.0,0.0,0.6183242668035659,[39.86501607 12.74796563],[38.93413441  8.42687208],[41.01201692 19.51194422],"[array([[37.47031473, 42.66743846, 11.63774134]]), 2.5569277747661268e-05]","[0, 0.00014934711137986833]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15735479e+00 2.35899671e+01 2.81492860e+01 9.29257245e+02
 4.83758042e-04]",20,0,Newsvendor_BICO_RESULTS
48,[38.28141954],False,0.0,0.0,0.6188742572140427,[39.98468996 12.47716338],[39.07436765  8.02852715],[40.92678522 18.47565346],"[array([[38.56044226, 39.8011682 ,  9.02973553]]), 3.819765681645215e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15735596e+00 2.35900041e+01 2.81492417e+01 9.29256527e+02
 4.83758104e-04]",20,0,Newsvendor_BICO_RESULTS
49,[38.29626431],True,0.0,0.0,0.6189575895163864,[39.97900069 12.69175912],[38.99163207  8.58877495],[40.88748652 19.46388744],"[array([[2.89938957e+01, 3.88853888e+01, 6.31084540e-05]]), 5.748516938186565e-05]","[0, 0.00010876764492321666]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15783496e+00 2.27047179e+01 2.92382604e+01 8.03101809e+02
 4.85950732e-04]",20,0,Newsvendor_BICO_RESULTS
50,[38.36906721],True,0.0,0.0,0.6193479017987947,[40.07853228 12.0851183 ],[39.10065439  7.82950508],[40.98660575 18.09098939],"[array([[38.23574159, 39.62888513,  7.32214623]]), 3.4676614928397242e-06]","[0, 0.001058432775782463]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15784367e+00 2.27047187e+01 2.92383146e+01 8.03110401e+02
 4.85949727e-04]",20,0,Newsvendor_BICO_RESULTS
51,[38.35003182],True,0.0,0.0,0.6192488167518906,[40.04896178 11.23543923],[39.22294372  8.12380975],[40.98810848 16.27680918],"[array([[2.86843656e+01, 3.93244749e+01, 3.13047803e-05]]), 8.596013034267713e-06]","[0, 0.0002574433829685552]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15783906e+00 2.27047143e+01 2.92382957e+01 8.03104280e+02
 4.85949941e-04]",20,0,Newsvendor_BICO_RESULTS
52,[38.333911],True,0.0,0.0,0.6191632457230717,[40.02573417 11.20293891],[39.30270277  7.60078471],[40.79111187 15.25083238],"[array([[38.65514928, 40.86880629, 10.21147388]]), 3.517008806519506e-06]","[0, 0.0007598522988634249]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15783944e+00 2.27047103e+01 2.92382802e+01 8.03105401e+02
 4.85950097e-04]",20,0,Newsvendor_BICO_RESULTS
53,[38.20936601],False,0.0,0.0,0.6184518001970963,[39.85427541 11.73195638],[39.03196057  8.0934558 ],[40.59511408 15.6711269 ],"[array([[38.28364579, 40.05784089, 14.65909206]]), 9.146932252734885e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15783689e+00 2.27047202e+01 2.92382398e+01 8.03106483e+02
 4.85950076e-04]",20,0,Newsvendor_BICO_RESULTS
54,[38.27418862],True,0.0,0.0,0.618833201262295,[39.93606902 11.68803108],[39.01544583  8.16312426],[40.69445403 16.43206776],"[array([[38.40475834, 38.63644708, 13.00075503]]), 1.1956298000548315e-06]","[0, 0.001750236047465049]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15559541e+00 2.24724577e+01 2.94668146e+01 7.82881224e+02
 4.69015135e-04]",20,0,Newsvendor_BICO_RESULTS
55,[38.31074787],False,0.0,0.0,0.6190376738911644,[39.98690986 11.36142501],[39.07091452  7.8099953 ],[40.82902023 16.6459706 ],"[array([[37.72946322, 40.65710493,  7.39875438]]), 2.1844396435932723e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15559480e+00 2.24724422e+01 2.94668379e+01 7.82878418e+02
 4.69014986e-04]",20,0,Newsvendor_BICO_RESULTS
56,[38.26337966],True,0.0,0.0,0.6187712630366755,[39.92073513 11.3712179 ],[38.98653745  7.92591705],[40.76955469 17.11423031],"[array([[2.89358699e+01, 3.87714930e+01, 2.68748223e-05]]), 3.268092088259955e-05]","[0, 0.0005901964166935292]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15163051e+00 2.23233159e+01 2.95430326e+01 7.50529391e+02
 4.51141466e-04]",20,0,Newsvendor_BICO_RESULTS
57,[38.17911382],True,0.0,0.0,0.6182656385272706,[39.79798844 10.81090262],[38.94635876  7.46976232],[40.63127061 14.62128296],"[array([[2.86292867e+01, 3.83239155e+01, 6.94287852e-05]]), 5.732526257484771e-05]","[0, 0.001386305789794533]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15162956e+00 2.23233173e+01 2.95430169e+01 7.50525603e+02
 4.51142026e-04]",20,0,Newsvendor_BICO_RESULTS
58,[38.1738924],True,0.0,0.0,0.6182329788684192,[39.7924889  11.34086887],[39.03772687  7.61232912],[40.60189506 15.99128897],"[array([[2.84529907e+01, 3.81756667e+01, 2.94258356e-04]]), 4.161357438303703e-06]","[0, 0.0011593091514228416]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15163260e+00 2.23233125e+01 2.95430376e+01 7.50534370e+02
 4.51141663e-04]",20,0,Newsvendor_BICO_RESULTS
59,[38.21509711],True,0.6184864808012415,0.6184864808012415,-1.1918143727719765,[39.85305197 11.74932073],[38.91465816  8.32932296],[40.59372556 16.33094928],"[array([[37.72505719, 41.67677033, 16.57879741]]), 1.0578543084283076e-05]","[0, 0.0008933364843408809]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.15162880e+00 2.23233209e+01 2.95430114e+01 7.50529297e+02
 4.51140994e-04]",20,0,Newsvendor_BICO_RESULTS
