,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
10,[38.52914816],True,0.0,0.0,0.6200292197693927,[40.61338232  6.1968673 ],[39.77861942  3.67348486],[41.42635304 10.89703269],"[array([[20.69805679, 39.83240652, 13.37237934]]), 4.966414564694377e-05]","[0, 0.0005103367206158698]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.60898932e+00 4.60923391e+01 3.93800920e+01 2.99317224e+04
 2.10016100e-03]",20,9,Newsvendor_BICO_RESULTS
11,[38.18231981],False,0.0,0.0,0.6182257710388588,[40.22787454  6.86507359],[39.4632387  4.1304055],[41.11397831 11.02936296],"[array([[57.17906375, 41.05824071,  6.76756041]]), 2.255701439762836e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.60897067e+00 4.60923272e+01 3.93802071e+01 2.99317224e+04
 2.10019705e-03]",20,9,Newsvendor_BICO_RESULTS
12,[37.89020294],True,0.0,0.0,0.616175328986813,[40.3842745   6.96224669],[39.59574931  3.84340304],[41.17530118 10.35785841],"[array([[19.74212853, 40.56476571,  7.39962289]]), 0.0001271681622626586]","[0, 0.0006439520345812399]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63129061e+00 4.72390218e+01 3.96310391e+01 2.99317224e+04
 2.28577388e-03]",20,9,Newsvendor_BICO_RESULTS
13,[37.98620098],False,0.0,0.0,0.6169008577036978,[40.48885527  7.85251959],[39.63292838  4.64107695],[41.347621   11.92613725],"[array([[20.00313861, 40.37070151,  8.16000053]]), 3.235862532674494e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63137369e+00 4.72402913e+01 3.96316841e+01 4.01302033e+05
 2.28598349e-03]",20,9,Newsvendor_BICO_RESULTS
14,[38.12509448],False,0.0,0.0,0.6178613778360065,[40.53338841  7.15446255],[39.79158861  4.33050044],[41.23981149 10.77490271],"[array([[56.21119601, 41.08880246,  9.95523683]]), 0.00017174392570001862]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.62296905e+00 4.68428216e+01 3.97161376e+01 4.01302033e+05
 1.93301661e-03]",20,9,Newsvendor_BICO_RESULTS
15,[38.16808156],False,0.0,0.0,0.6181368352086232,[40.57800757  7.15525934],[39.68664768  4.58661638],[41.40539369 10.86724596],"[array([[22.01448343, 38.91093619,  7.87724906]]), 4.601893714473171e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.55358967e+00 4.38003389e+01 3.91915166e+01 5.36438092e+02
 1.17296614e-03]",20,9,Newsvendor_BICO_RESULTS
16,[38.15338117],True,0.0,0.0,0.6180438117175417,[40.46793991  7.58890859],[39.62670358  4.68404129],[41.36901946 12.48182794],"[array([[80.0926553 , 39.85304127, 21.12346575]]), 1.632770217468993e-05]","[0, 0.00031620334393345494]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.51444663e+00 4.21316981e+01 3.90177699e+01 3.72410914e+02
 7.77198632e-04]",20,9,Newsvendor_BICO_RESULTS
17,[38.20949465],False,0.0,0.0,0.6183923068599031,[40.54074861  7.44535786],[39.6959961   4.76970302],[41.42649899 11.2481866 ],"[array([[79.69679325, 39.94820307, 20.76888717]]), 2.3214832413520625e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.51444733e+00 4.21317012e+01 3.90177751e+01 3.72411265e+02
 7.77198701e-04]",20,9,Newsvendor_BICO_RESULTS
18,[37.80959884],False,0.0,0.0,0.6155278116227642,[40.47823647  7.43967875],[39.59214293  4.5009276 ],[41.4348963  12.03698989],"[array([[55.75272492, 39.65965783,  7.73463082]]), 1.2333018934385098e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64644941e+00 4.83186328e+01 3.95021172e+01 5.58136900e+05
 1.51786502e-03]",20,9,Newsvendor_BICO_RESULTS
19,[37.78293201],True,0.0,0.0,0.6153060298516011,[40.49175252  7.34043218],[39.42815687  4.35799396],[41.5983572  10.83130131],"[array([[20.50061831, 43.68911602, 11.97641732]]), 1.0217093699971258e-06]","[0, 0.0003483575256004912]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64739847e+00 4.83991891e+01 3.94500761e+01 5.58136900e+05
 1.37828649e-03]",20,9,Newsvendor_BICO_RESULTS
20,[37.670031],True,0.0,0.0,0.6143258679722554,[40.37233435  7.17799389],[39.45479132  4.09108612],[41.41110398 11.27351089],"[array([[19.62447075, 44.88762292, 12.48302586]]), 1.9346084180804635e-05]","[0, 0.00039908948596940164]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64745045e+00 4.83996795e+01 3.94500496e+01 5.60220646e+05
 1.37829218e-03]",20,9,Newsvendor_BICO_RESULTS
21,[37.70417729],False,0.0,0.0,0.6146292982990896,[40.40796179  7.24975228],[39.65405671  4.59829279],[41.22362891 11.35299435],"[array([[19.35910161, 45.37629941, 14.99766439]]), 1.9954002590805153e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64732312e+00 4.84012223e+01 3.94476523e+01 5.60220646e+05
 1.37830356e-03]",20,9,Newsvendor_BICO_RESULTS
22,[37.78033475],True,0.0,0.0,0.6152842287581745,[40.33974596  6.95527139],[39.70763546  4.39583723],[41.01580782  9.91281686],"[array([[3.01972501e-06, 2.93446476e+01, 2.23553809e+01]]), 5.073114718812111e-06]","[0, 0.0010619478033035334]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64298821e+00 4.71384915e+01 3.98885346e+01 2.33111137e+03
 1.24034832e-03]",20,9,Newsvendor_BICO_RESULTS
23,[37.59663675],False,0.0,0.0,0.6136536177216222,[40.14454452  7.36968328],[39.29562545  4.93333515],[40.89716671 11.13689287],"[array([[54.12693057, 39.40500092, 10.11815372]]), 1.034097604712958e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64298774e+00 4.71386046e+01 3.98884793e+01 2.33118724e+03
 1.24035100e-03]",20,9,Newsvendor_BICO_RESULTS
24,[37.52727083],False,0.0,0.0,0.6129934059896753,[40.2014214   7.74969265],[39.38312248  5.01662429],[40.96723228 11.99807432],"[array([[7.90596993e-07, 2.89423703e+01, 2.02392334e+01]]), 4.3209788358866685e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.64885990e+00 4.78713939e+01 3.94571698e+01 2.11060158e+03
 1.19086554e-03]",20,9,Newsvendor_BICO_RESULTS
25,[37.40938287],False,0.0,0.0,0.6118170807050561,[40.18433916  7.79126169],[39.40125623  4.84809815],[41.01492506 11.13332202],"[array([[18.39577843, 37.93371486,  7.22325492]]), 5.597377922494928e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63833362e+00 4.63412851e+01 4.05593147e+01 1.29513514e+03
 1.10224315e-03]",20,9,Newsvendor_BICO_RESULTS
26,[37.34437839],True,0.0,0.0,0.6111398329664444,[40.14142673  7.36216657],[39.30481319  4.50794783],[41.01299087 10.95649454],"[array([[37.59065959, 38.59775342, 11.20263765]]), 7.008740747105335e-06]","[0, 0.0002550099579148779]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63449695e+00 4.56077027e+01 4.05658101e+01 1.05534611e+03
 9.68234100e-04]",20,9,Newsvendor_BICO_RESULTS
27,[37.34579865],False,0.0,0.0,0.6111548424659058,[40.14365056  7.26672064],[39.43762708  4.48179851],[40.9397872  10.96170533],"[array([[37.05172579, 39.08468125, 11.80458326]]), 6.528245855952353e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63449328e+00 4.56075310e+01 4.05657078e+01 1.05537615e+03
 9.68218244e-04]",20,9,Newsvendor_BICO_RESULTS
28,[36.92060015],True,0.0,0.0,0.6062534747169909,[40.15187602  6.64951597],[39.32294947  4.56266094],[40.8420643   9.84333083],"[array([[25.13675326, 34.60989445,  9.02783425]]), 8.216315931242058e-05]","[0, 0.00022579789423012752]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.83896864e+00 3.25629463e+01 4.82884573e+01 8.40548425e+02
 1.08222230e-03]",20,9,Newsvendor_BICO_RESULTS
29,[36.78019119],True,0.0,0.0,0.6044643504396234,[39.91773496  8.4257795 ],[39.14753273  5.11909626],[40.73421221 12.45614748],"[array([[24.50302153, 34.13954696, 12.464163  ]]), 0.00011318732492604511]","[0, 0.0001704329951051198]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.83896861e+00 3.25629344e+01 4.82884618e+01 8.40551029e+02
 1.08222199e-03]",20,9,Newsvendor_BICO_RESULTS
30,[36.81841991],False,0.0,0.0,0.6049593755595977,[39.98134065  7.95180417],[39.25334036  5.50522427],[40.76581539 12.42700302],"[array([[24.92778073, 34.25458339, 10.94454439]]), 8.653227046917511e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.83896796e+00 3.25629141e+01 4.82884432e+01 8.40549951e+02
 1.08222157e-03]",20,9,Newsvendor_BICO_RESULTS
31,[36.94604733],False,0.0,0.0,0.6065690597114066,[40.03432687  8.4759469 ],[39.35653366  5.66717992],[40.81883725 13.15488771],"[array([[49.88845213, 38.38186828, 21.03783202]]), 5.905983077125754e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.81316227e+00 3.31537405e+01 4.80340494e+01 9.26345424e+02
 1.09012833e-03]",20,9,Newsvendor_BICO_RESULTS
32,[36.64288669],False,0.0,0.0,0.6026387901943839,[39.95271135  8.3891563 ],[39.07756423  5.1879559 ],[40.81883178 11.99251234],"[array([[49.30739599, 38.91707811,  9.03753155]]), 8.543240016312126e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.79751809e+00 3.28469499e+01 4.82146502e+01 5.03564262e+05
 1.20762853e-03]",20,9,Newsvendor_BICO_RESULTS
33,[36.59176465],False,0.0,0.0,0.6019406680097275,[39.91985896  8.21442454],[39.15469699  5.30988696],[40.66988571 14.08727292],"[array([[36.32602231, 42.115768  ,  7.27023798]]), 1.5753605262402992e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.78979731e+00 3.26705715e+01 4.82047117e+01 6.43433520e+05
 1.12609577e-03]",20,9,Newsvendor_BICO_RESULTS
34,[36.53068617],True,0.0,0.0,0.6010938255916282,[39.86090132  8.20114083],[39.18640864  5.13739512],[40.62427069 11.49859053],"[array([[36.15257864, 40.50675915,  8.56264833]]), 1.8154618902643804e-05]","[0, 0.0011164065922947186]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.74101562e+00 3.16350385e+01 4.78116671e+01 6.43433520e+05
 1.05237598e-03]",20,9,Newsvendor_BICO_RESULTS
35,[36.5899775],False,0.0,0.0,0.6019160854040206,[39.95585661  8.06155641],[39.17822064  5.60904406],[40.76093877 11.26341496],"[array([[25.98369706, 38.12917872, 14.5916541 ]]), 1.7065476511923805e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.74075651e+00 3.16346505e+01 4.78073893e+01 7.17261954e+05
 1.05234262e-03]",20,9,Newsvendor_BICO_RESULTS
36,[36.74141496],True,0.0,0.0,0.6039562580222803,[39.99475217  7.68452902],[39.17770386  5.43921483],[40.72211552 11.04092502],"[array([[48.73631395, 38.85622684, 12.85397276]]), 3.1309859616635016e-05]","[0, 0.00010175606546681038]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.73762451e+00 3.17989427e+01 4.78569216e+01 7.17261954e+05
 1.05497324e-03]",20,9,Newsvendor_BICO_RESULTS
37,[36.82623317],True,0.0,0.0,0.6050598294997329,[40.12755885  8.14033555],[39.42736448  5.10952647],[40.80073812 12.23320772],"[array([[ 6.49045063, 45.61184211, 14.48706728]]), 5.249355077463491e-05]","[0, 0.0008189556911632601]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.73765451e+00 3.17989707e+01 4.78572160e+01 7.17261954e+05
 1.05496871e-03]",20,9,Newsvendor_BICO_RESULTS
38,[36.85930948],True,0.0,0.0,0.6054823662033788,[40.17955624  8.03150529],[39.54315018  5.28597776],[40.94344249 11.66516586],"[array([[ 6.49674928, 45.60120697, 12.73923816]]), 9.415751880514911e-06]","[0, 1.1727717179328413e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.73766839e+00 3.17989835e+01 4.78574278e+01 7.17261954e+05
 1.05496883e-03]",20,9,Newsvendor_BICO_RESULTS
39,[36.74214787],False,0.0,0.0,0.6039659165714232,[39.99598624  8.28213596],[39.33457802  5.47169618],[40.73471361 12.78200713],"[array([[ 6.54885583, 45.60311359, 14.59711883]]), 1.4854563520350084e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.73760604e+00 3.17990255e+01 4.78563304e+01 7.74513750e+05
 1.05497237e-03]",20,9,Newsvendor_BICO_RESULTS
40,[37.17510126],False,0.0,0.0,0.6092840882456607,[40.02221323  8.26485035],[39.2103821   5.03025672],[40.79591012 13.43806583],"[array([[47.36510026, 37.84172009,  8.88325251]]), 2.4773217334406183e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69422122e+00 2.84757121e+01 4.96652021e+01 7.74513750e+05
 9.40978563e-04]",20,9,Newsvendor_BICO_RESULTS
41,[36.80737354],False,0.0,0.0,0.6048169398184694,[40.0083402   8.26764432],[39.17153708  5.61485808],[40.7805347  11.49541766],"[array([[25.79038664, 39.8872719 , 10.48615076]]), 5.606337749974877e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.67362823e+00 3.08214619e+01 4.80431098e+01 7.74513750e+05
 1.10548303e-03]",20,9,Newsvendor_BICO_RESULTS
42,[36.96420347],False,0.0,0.0,0.6067925583365212,[40.01349622  8.11638808],[39.29332248  5.12727097],[40.73216275 11.97386108],"[array([[47.97714276, 40.42726833, 11.14363993]]), 4.001973799883096e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.66365436e+00 3.00719318e+01 4.83326984e+01 7.74513750e+05
 1.05486693e-03]",20,9,Newsvendor_BICO_RESULTS
43,[37.17554559],False,0.0,0.0,0.6092891302850925,[40.08228471  8.14903362],[39.17226713  5.52471699],[40.93832477 11.91008053],"[array([[26.47784888, 40.29607243, 13.33664291]]), 6.714214218284109e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.63178314e+00 2.88372074e+01 4.82817240e+01 7.74513750e+05
 9.67643423e-04]",20,9,Newsvendor_BICO_RESULTS
44,[37.31595497],False,0.0,0.0,0.6108374523660143,[40.05608933  8.08908464],[39.13385913  5.45530669],[40.75757239 11.96318061],"[array([[37.29828168, 40.22060228,  7.9872415 ]]), 1.763757387918119e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.60663532e+00 2.79186199e+01 4.83261870e+01 7.74513750e+05
 9.08345049e-04]",20,9,Newsvendor_BICO_RESULTS
45,[37.42895514],True,0.0,0.0,0.6120170421523045,[40.08298225  8.39040569],[39.47508713  5.58495488],[41.13729316 12.45048813],"[array([[37.70395051, 40.05556752, 11.40788894]]), 4.514856241644161e-06]","[0, 4.555511768586817e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.51984914e+00 2.54332787e+01 4.79632505e+01 7.74513750e+05
 9.33407131e-04]",20,9,Newsvendor_BICO_RESULTS
46,[37.39164474],True,0.0,0.0,0.6116342678798459,[40.01983711  8.10633688],[39.29716222  5.54991616],[40.84773077 11.67551346],"[array([[37.77438078, 41.27625575, 11.29522051]]), 7.329598182059804e-06]","[0, 0.000300387004696413]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.52004122e+00 2.54340718e+01 4.79647959e+01 5.35907096e+05
 9.33448563e-04]",20,9,Newsvendor_BICO_RESULTS
47,[37.35709579],True,0.0,0.0,0.6112739016898396,[39.96150613  7.7153934 ],[39.2997736   5.43910208],[40.59364052 11.02599366],"[array([[46.95688393, 39.66419308,  7.03699826]]), 2.4737913265626688e-06]","[0, 0.0006770997055328986]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.51982571e+00 2.54336481e+01 4.79634899e+01 4.24616977e+05
 9.33427868e-04]",20,9,Newsvendor_BICO_RESULTS
48,[37.42480941],False,0.0,0.0,0.611974841213764,[40.07580773  7.40675931],[39.2362631   5.20566272],[40.91152083 10.2717717 ],"[array([[37.18095907, 42.369724  ,  9.91774264]]), 2.1618557979330433e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.51973512e+00 2.54326983e+01 4.79614922e+01 6.99009315e+05
 9.33378276e-04]",20,9,Newsvendor_BICO_RESULTS
49,[37.44037447],True,0.0,0.0,0.6121328634656095,[40.06715657  7.60508482],[39.39023474  5.11577628],[40.81918084 10.44541007],"[array([[46.94866329, 40.705874  ,  5.48860764]]), 1.1960468480620712e-05]","[0, 0.0005208509758972468]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.45395159e+00 2.44342887e+01 4.70737436e+01 6.99009315e+05
 8.54514241e-04]",20,9,Newsvendor_BICO_RESULTS
50,[37.46681169],True,0.0,0.0,0.6123985937032804,[40.11213026  7.82738492],[39.35395124  5.35854502],[40.75328514 11.21881292],"[array([[47.03465898, 41.08267965,  6.17635582]]), 1.716585623268152e-05]","[0, 0.0010432967207827948]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.45383728e+00 2.44338500e+01 4.70738643e+01 5.31967786e+05
 8.54486748e-04]",20,9,Newsvendor_BICO_RESULTS
51,[37.43127286],True,0.0,0.0,0.6120405992850468,[40.05146407  7.08839859],[39.28676424  5.01882369],[40.71216769 10.03386069],"[array([[37.49364042, 39.71833872,  7.10021798]]), 3.6731787855792675e-07]","[0, 0.000657605322763688]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.45388559e+00 2.44350086e+01 4.70720249e+01 5.11065887e+05
 8.54546326e-04]",20,9,Newsvendor_BICO_RESULTS
52,[37.54057441],True,0.0,0.0,0.6131218791399662,[40.2651806   8.26210103],[39.67296222  5.91885961],[40.87543675 13.11499195],"[array([[43.12955635, 41.38567729, 11.82853543]]), 2.710933564287199e-05]","[0, 0.0003230156056266331]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[9.09864987e-01 1.38584728e+01 3.23518745e+01 1.57484072e+03
 1.00000035e-04]",20,9,Newsvendor_BICO_RESULTS
53,[37.43952901],False,0.0,0.0,0.612124309483363,[40.2050126   8.61744556],[39.49053495  5.93633516],[40.99245458 12.47059972],"[array([[43.21124686, 41.37265339, 11.71164743]]), 0.0001707819896080709]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[9.28292904e-01 1.40014099e+01 3.33227473e+01 1.57483671e+03
 1.23993397e-04]",20,9,Newsvendor_BICO_RESULTS
54,[38.23758323],False,0.0,0.0,0.6185600345566521,[40.20850378  8.64477867],[39.5757306   6.06881044],[40.88780741 11.69205935],"[array([[31.51955247, 40.56853965,  7.14814864]]), 0.00024449957507499676]","[0, 0.00016615395578483126]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.28955511e-01 1.52942794e+01 2.33747432e+01 1.57502230e+03
 1.08279797e-04]",20,9,Newsvendor_BICO_RESULTS
55,[38.33111104],False,0.0,0.0,0.6190856656379506,[40.05009672  8.77651064],[39.40133396  6.00549205],[40.83073636 11.99339684],"[array([[43.95114882, 40.99171709,  6.24966586]]), 8.124949026100392e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.41307749e-01 1.51594517e+01 2.29694874e+01 3.73996709e+05
 1.00000000e-04]",20,9,Newsvendor_BICO_RESULTS
56,[38.62315353],True,0.0,0.0,0.6203953103931612,[40.05179341  8.83063619],[39.3963446   5.98696132],[40.82576309 12.84369704],"[array([[39.02881181, 43.77157167, 15.33794084]]), 2.648593043130809e-05]","[0, 0.0010004943711791714]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.30012780e-01 1.58004067e+01 2.13674345e+01 5.09839828e+05
 1.65167404e-04]",20,9,Newsvendor_BICO_RESULTS
57,[38.82901561],True,0.0,0.0,0.6210082970925698,[40.25409682  8.20643168],[39.63106466  5.94992045],[40.96427841 11.76515632],"[array([[32.2268042 , 39.68262152,  8.41188838]]), 1.010763177822227e-06]","[0, 9.275107850597041e-06]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.29985064e-01 1.58002810e+01 2.13676178e+01 5.09839828e+05
 1.65175710e-04]",20,9,Newsvendor_BICO_RESULTS
58,[38.84733643],False,0.0,0.0,0.6210500836177896,[40.27190429  7.96244768],[39.52918005  5.67981192],[40.92026131 10.6886498 ],"[array([[31.97970129, 40.05517003,  8.25495376]]), 0.00016603233706791176]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.29963063e-01 1.58005671e+01 2.13670312e+01 7.42693210e+05
 1.65180190e-04]",20,9,Newsvendor_BICO_RESULTS
59,[38.90448393],False,0.0,0.0,0.6211668777468861,[40.24176489  8.35396862],[39.58618408  6.4914386 ],[41.01859493 11.53539108],"[array([[39.50167125, 43.23036251, 10.11800334]]), 5.931475765230676e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.27825829e-01 1.56751251e+01 2.13709505e+01 7.42693210e+05
 1.59095370e-04]",20,9,Newsvendor_BICO_RESULTS
60,[38.93571067],False,0.0,0.0,0.6212220051009125,[40.26290194  8.45827862],[39.65725636  6.04827681],[40.98924875 12.00372938],"[array([[45.02406072, 41.57098722,  6.74569129]]), 2.677771016201813e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.28353387e-01 1.55278018e+01 2.14115284e+01 7.42693210e+05
 1.46430789e-04]",20,9,Newsvendor_BICO_RESULTS
61,[38.99088561],True,0.0,0.0,0.6213043622874325,[40.25395781  8.46166212],[39.59263966  6.10441191],[41.10209911 11.20748419],"[array([[32.34629668, 39.90097074,  7.04151853]]), 6.422774541992027e-06]","[0, 0.00034672881259250276]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.27399359e-01 1.54009374e+01 2.11780202e+01 7.42693210e+05
 1.36033864e-04]",20,9,Newsvendor_BICO_RESULTS
