,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
24,[38.57723878],True,0.0,0.0,0.620296095679539,[39.74459932 11.89660453],[38.61043839  7.33981951],[40.97866987 19.11833814],"[array([[38.79517372, 40.12697349, 31.0949719 ]]), 2.4029267644554153e-06]","[0, 1.1678567507046323e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.65472426e+00 2.20573999e+01 5.40251544e+01 7.66633622e+05
 3.08766103e-04]",20,11,Newsvendor_BICO_RESULTS
25,[38.66436462],False,0.0,0.0,0.620613713235875,[39.97779288 11.29636838],[38.97342036  7.12471321],[41.14670027 16.75388758],"[array([[30.62067611, 40.2245123 ,  8.40674698]]), 1.4913228429946912e-09]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.65479233e+00 2.20576759e+01 5.40259202e+01 7.66633622e+05
 3.08774723e-04]",20,11,Newsvendor_BICO_RESULTS
26,[38.67026613],False,0.0,0.0,0.6206335543544355,[39.7803128 11.3825515],[38.74531831  7.12763084],[40.7287773  17.38314507],"[array([[38.48953579, 40.37760491, 22.37291757]]), 4.906669228810223e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.65136618e+00 2.20374660e+01 5.40990895e+01 9.67249581e+05
 3.05903918e-04]",20,11,Newsvendor_BICO_RESULTS
27,[38.65387337],True,0.0,0.0,0.6205779215231362,[39.79540656 10.46085608],[38.73061364  6.58291934],[40.73609237 17.30800618],"[array([[38.37284775, 40.12149961, 12.52186467]]), 5.654234574437034e-06]","[0, 0.0006938077818370458]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.68856937e+00 2.24508703e+01 5.44713007e+01 9.67249581e+05
 3.12769355e-04]",20,11,Newsvendor_BICO_RESULTS
28,[38.74283851],False,0.0,0.0,0.6208599498711393,[40.0216953  11.26534254],[39.12843994  7.10509328],[41.16247615 16.88746977],"[array([[46.83917559, 40.64067452,  5.9291888 ]]), 1.2872850100320576e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.68856161e+00 2.24508178e+01 5.44712331e+01 9.67249581e+05
 3.12768787e-04]",20,11,Newsvendor_BICO_RESULTS
29,[38.7183368],True,0.0,0.0,0.6207871754377712,[40.03411295 11.17713606],[39.01096595  6.52110845],[41.02227927 17.76335174],"[array([[30.05830636, 40.89930625, 10.47585222]]), 1.1145114051980265e-05]","[0, 0.0002649557509864908]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70402477e+00 2.24573563e+01 5.48793199e+01 9.67249581e+05
 2.93747544e-04]",20,11,Newsvendor_BICO_RESULTS
30,[38.69121149],True,0.0,0.0,0.6207022458894124,[39.96407186 11.05530128],[39.04272494  7.12178183],[41.16858377 15.77323218],"[array([[29.65707068, 41.00620986, 12.02536262]]), 7.809941582337387e-11]","[0, 8.208096015973942e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70414871e+00 2.24578240e+01 5.48804129e+01 7.81433943e+05
 2.93763926e-04]",20,11,Newsvendor_BICO_RESULTS
31,[38.67599386],False,0.0,0.0,0.6206526069789616,[39.9252851  10.30227201],[39.09273673  6.70343881],[40.85976847 14.12416404],"[array([[29.44190966, 41.05381734,  7.13520902]]), 1.0469403122215226e-13]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70392189e+00 2.24574215e+01 5.48760041e+01 7.20125476e+05
 2.93746188e-04]",20,11,Newsvendor_BICO_RESULTS
32,[38.77544152],False,0.0,0.0,0.6209510106345382,[40.01161919 10.62305955],[39.1871409   6.76134602],[40.96764138 14.96554143],"[array([[46.78363215, 40.28154162,  9.99241786]]), 2.9823620343982782e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70095423e+00 2.22675032e+01 5.50453836e+01 8.89077544e+05
 2.81840238e-04]",20,11,Newsvendor_BICO_RESULTS
33,[38.71972525],True,0.0,0.0,0.6207913985026696,[39.90948229 10.90527733],[39.06821194  6.9248891 ],[40.69922393 17.28457167],"[array([[39.20580306, 39.92424568, 15.51805964]]), 3.885107801582244e-06]","[0, 6.95011463607964e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70109457e+00 2.22308298e+01 5.49848142e+01 8.89077544e+05
 2.63204164e-04]",20,11,Newsvendor_BICO_RESULTS
34,[38.73348159],True,0.0,0.0,0.6208325958286132,[39.94490715 10.61525158],[39.02558583  6.85601404],[40.77750901 16.46647318],"[array([[39.20081099, 41.30707494,  9.11608925]]), 2.783783336846035e-06]","[0, 4.9237615604110775e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70110954e+00 2.22308359e+01 5.49852237e+01 8.89077544e+05
 2.63204972e-04]",20,11,Newsvendor_BICO_RESULTS
35,[38.69757849],False,0.0,0.0,0.6207225908599068,[39.85333393 10.37594701],[39.01650439  6.78865297],[40.78101036 15.30630879],"[array([[38.41034566, 42.52069159, 14.96930139]]), 4.553995268219424e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.70110895e+00 2.22308353e+01 5.49852140e+01 8.89077544e+05
 2.63204967e-04]",20,11,Newsvendor_BICO_RESULTS
36,[38.75825246],False,0.0,0.0,0.62090382225733,[40.01200411 10.76714219],[39.10938704  6.71993139],[41.0371247  16.74461058],"[array([[31.23836505, 39.7355405 , 10.37893472]]), 1.2812542138362915e-09]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.71050240e+00 2.21996149e+01 5.54227823e+01 8.89077544e+05
 2.49179871e-04]",20,11,Newsvendor_BICO_RESULTS
37,[38.71326454],False,0.0,0.0,0.620771644335604,[39.83212581 10.05657656],[39.0306414   6.72596133],[40.58746863 15.01534718],"[array([[62.3423308 , 39.7856077 ,  9.24381946]]), 8.030041246720465e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69838029e+00 2.21492883e+01 5.52100864e+01 1.08731477e+06
 2.36458627e-04]",20,11,Newsvendor_BICO_RESULTS
38,[38.73745783],True,0.0,0.0,0.6208442867114571,[39.90281041 10.07659963],[38.93033893  6.2500084 ],[40.89662721 14.47420206],"[array([[39.04953001, 41.00453435,  8.11966905]]), 3.0411318733269965e-06]","[0, 0.0006635403769838477]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69476395e+00 2.21148185e+01 5.50760404e+01 1.08731477e+06
 2.22340868e-04]",20,11,Newsvendor_BICO_RESULTS
39,[38.79821242],True,0.0,0.0,0.6210106918057036,[40.05655085 10.10729422],[39.25524718  6.87117043],[40.9254431  14.55096276],"[array([[47.0531614 , 40.66904412,  7.58415575]]), 2.474764816295938e-06]","[0, 0.0001593336817527602]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69474753e+00 2.21147866e+01 5.50757666e+01 1.08731477e+06
 2.22347907e-04]",20,11,Newsvendor_BICO_RESULTS
40,[38.74441781],True,0.0,0.0,0.6208645136396392,[39.91992401  9.68577648],[39.22830869  6.24264792],[40.68842999 15.56844898],"[array([[47.13345768, 40.34062476,  6.15174335]]), 9.216172269788103e-11]","[0, 0.0005243929227383981]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69473666e+00 2.21147243e+01 5.50756005e+01 1.08731477e+06
 2.22347794e-04]",20,11,Newsvendor_BICO_RESULTS
41,[38.64379702],True,0.0,0.0,0.6205429022425183,[39.66499192 11.08818005],[38.71258205  7.41074293],[40.47938608 16.42566696],"[array([[38.62136996, 37.94922484,  6.70363761]]), 1.6272506664360975e-07]","[0, 0.0005382325683069666]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69474310e+00 2.21147591e+01 5.50756872e+01 1.08731477e+06
 2.22347785e-04]",20,11,Newsvendor_BICO_RESULTS
42,[38.67038803],False,0.0,0.0,0.6206339619611897,[39.73210054 10.6434452 ],[39.017692    7.53203864],[40.65122793 15.44058056],"[array([[17.30644874, 40.71153041, 15.26902588]]), 0.0]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69474096e+00 2.21147472e+01 5.50756543e+01 1.08731477e+06
 2.22347754e-04]",20,11,Newsvendor_BICO_RESULTS
43,[38.65919138],False,0.0,0.0,0.6205961493939413,[39.70382212 10.70243593],[38.74381309  7.96000218],[40.56474178 14.52329822],"[array([[39.23606065, 38.54040421,  9.01488457]]), 1.2067770184920334e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69474206e+00 2.21147532e+01 5.50756704e+01 1.08731477e+06
 2.22347764e-04]",20,11,Newsvendor_BICO_RESULTS
44,[38.70194347],False,0.0,0.0,0.6207363939869046,[39.79838462 10.67635787],[38.86671441  7.36537864],[40.69613209 15.44501485],"[array([[46.49853479, 39.23294024,  9.97243073]]), 1.9520829397379202e-11]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69790522e+00 2.19623364e+01 5.54702465e+01 1.08731477e+06
 2.08868852e-04]",20,11,Newsvendor_BICO_RESULTS
45,[38.50116397],True,0.0,0.0,0.6199811849240785,[39.72209993 10.95178129],[38.94271002  7.46449516],[40.52912853 15.55204178],"[array([[28.4230408 , 39.98455758, 11.3057927 ]]), 1.1102230246251565e-16]","[0, 0.0007048478600212993]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69668572e+00 2.25161689e+01 5.46964455e+01 1.08731477e+06
 3.38479385e-04]",20,11,Newsvendor_BICO_RESULTS
46,[38.55681639],False,0.0,0.0,0.6202149794030404,[39.86189283 11.07590646],[38.96481788  7.3222163 ],[40.69582289 15.13769141],"[array([[38.89931648, 40.85555597, 11.88244882]]), 3.651869422860443e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.69618280e+00 2.25155927e+01 5.46866851e+01 1.08731477e+06
 3.38483864e-04]",20,11,Newsvendor_BICO_RESULTS
47,[38.61696433],False,0.0,0.0,0.6204466363905615,[39.99049208 11.41448251],[39.23462922  8.03115399],[40.86824228 16.42815435],"[array([[38.98728059, 49.48403525,  8.86251335]]), 1.0292596491656703e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.65225706e+00 2.21754621e+01 5.40317440e+01 1.08731477e+06
 3.42259797e-04]",20,11,Newsvendor_BICO_RESULTS
48,[38.54362525],False,0.0,0.0,0.620161243484468,[39.87620118 11.51467414],[38.99768216  7.70290163],[40.79742875 15.87992767],"[array([[38.20458773, 40.87942934,  6.87720741]]), 4.8319463290535936e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.89371687e+00 2.24940905e+01 6.17809879e+01 1.08731477e+06
 4.30159031e-04]",20,11,Newsvendor_BICO_RESULTS
49,[38.55118188],True,0.0,0.0,0.6201921546060809,[39.90010906 11.14017433],[39.12303771  7.73745633],[40.70942071 16.14470902],"[array([[30.01101248, 39.83846069, 12.71185882]]), 9.842211157184977e-09]","[0, 0.000284608333727342]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.87330480e+00 2.22358879e+01 6.16046738e+01 1.08731477e+06
 4.29824650e-04]",20,11,Newsvendor_BICO_RESULTS
50,[38.51487738],True,0.0,0.0,0.6200405233402134,[39.79202746 10.7728186 ],[38.97604847  7.73074749],[40.60855203 13.92435543],"[array([[38.17937086, 39.42867751, 14.43296213]]), 5.308752326405042e-06]","[0, 0.0005532309470829]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.87408616e+00 2.22369440e+01 6.16226707e+01 1.08731477e+06
 4.29856698e-04]",20,11,Newsvendor_BICO_RESULTS
51,[38.52856931],True,0.0,0.0,0.6200986383876543,[39.83284575 11.76397771],[38.96873984  8.08341985],[40.54534797 17.77699548],"[array([[30.97801281, 38.51622916, 21.0509674 ]]), 4.440892098500626e-16]","[0, 6.361913789139528e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.87360182e+00 2.22363403e+01 6.16107611e+01 7.43934684e+05
 4.29836239e-04]",20,11,Newsvendor_BICO_RESULTS
52,[38.56275796],False,0.0,0.0,0.6202388367957338,[39.93453    11.21605738],[39.2253903   7.77983804],[40.6282827  17.21838677],"[array([[38.89319221, 39.33298219,  8.01438578]]), 1.227998400410435e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.87339312e+00 2.22362762e+01 6.16103211e+01 7.41004970e+05
 4.29825017e-04]",20,11,Newsvendor_BICO_RESULTS
53,[38.55482881],True,0.0,0.0,0.62020695034519,[39.88445859 11.53858134],[38.96839123  7.79456216],[40.6326855  16.52357525],"[array([[38.86377705, 39.81443159, 14.59222057]]), 1.0738268334531398e-06]","[0, 5.300301904083371e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.84584523e+00 2.18370631e+01 6.18993088e+01 8.43941648e+05
 4.49217780e-04]",20,11,Newsvendor_BICO_RESULTS
54,[38.57932096],True,0.0,0.0,0.6203042247163438,[39.96141701 10.64259137],[39.12079844  7.18798288],[40.89106128 14.61369132],"[array([[39.03392554, 39.96607002,  6.56899579]]), 3.8083559856794125e-06]","[0, 8.677509297654429e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.84569573e+00 2.18373373e+01 6.18973359e+01 7.26333153e+05
 4.49234720e-04]",20,11,Newsvendor_BICO_RESULTS
55,[38.63232139],False,0.0,0.0,0.620502262352188,[40.12735299 10.68892621],[39.1359752   7.94694019],[40.95547525 15.65471142],"[array([[38.74057668, 40.20659917,  7.09335724]]), 4.435439844296951e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.84550971e+00 2.18369898e+01 6.18945022e+01 7.34090697e+05
 4.49203039e-04]",20,11,Newsvendor_BICO_RESULTS
56,[38.57517534],False,0.0,0.0,0.6202880139364136,[39.93707721 10.9012988 ],[39.28947481  7.55529579],[40.75525101 15.98060032],"[array([[38.40246146, 40.27983268, 14.39820034]]), 2.4064088270936423e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.81104110e+00 2.15313476e+01 6.13679267e+01 7.72174716e+05
 4.46805476e-04]",20,11,Newsvendor_BICO_RESULTS
57,[38.57646789],True,0.0,0.0,0.6202930794177144,[39.94669183 10.93906976],[39.13894919  7.30235697],[40.8849105  15.68327705],"[array([[30.548442  , 39.64907524, 18.1581608 ]]), 2.253408570851434e-11]","[0, 0.0005901144125147229]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.77200426e+00 2.12512297e+01 6.04675538e+01 7.79431581e+05
 4.34135204e-04]",20,11,Newsvendor_BICO_RESULTS
58,[38.57219568],True,0.0,0.0,0.6202762984424275,[39.93272655 10.39780086],[38.93443791  6.62456142],[40.8299992  15.03456486],"[array([[38.55559513,  5.50206518, 27.91343288]]), 5.202050958885707e-07]","[0, 3.685923801289626e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.77195253e+00 2.12516168e+01 6.04655932e+01 6.61377371e+05
 4.34154664e-04]",20,11,Newsvendor_BICO_RESULTS
59,[38.59339982],True,0.0,0.0,0.6203584964850106,[40.00038092 10.08634578],[39.26242944  7.16964518],[40.65838386 13.85962867],"[array([[38.64730526, 39.27778451,  8.65583742]]), 4.4320858516577744e-07]","[0, 0.00018868790314490068]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.77204795e+00 2.12511989e+01 6.04706364e+01 7.22383116e+05
 4.34147843e-04]",20,11,Newsvendor_BICO_RESULTS
60,[38.61710834],False,0.0,0.0,0.620447164684536,[40.07697674 10.57819587],[39.25020576  7.81045034],[40.8259043  16.08061316],"[array([[31.35757633, 39.16713736, 10.89506591]]), 1.8540724511240114e-14]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.77185324e+00 2.12505090e+01 6.04697434e+01 8.91177868e+05
 4.34138299e-04]",20,11,Newsvendor_BICO_RESULTS
61,[38.60841544],True,0.0,0.0,0.6204150534592919,[39.93469544 10.3115697 ],[39.36589514  7.80221055],[40.64008465 14.22198942],"[array([[38.26660469, 41.88105601, 13.37811816]]), 3.913660431287269e-06]","[0, 0.00017615458947516148]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.75187669e+00 2.11466706e+01 6.00491971e+01 8.91177868e+05
 4.20279589e-04]",20,11,Newsvendor_BICO_RESULTS
