,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
21,[38.37714219],True,0.0,0.0,0.6193875366330818,[39.58619151 10.2257831 ],[38.59841227  6.67943685],[40.44908978 15.68607853],"[array([[30.04471893, 39.32107967, 16.17972858]]), 0.0001840251275182503]","[0, 0.0005868483404922486]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.82500443e-01 1.93447766e+01 1.98812394e+01 4.64988017e+05
 4.72470014e-04]",20,6,Newsvendor_BICO_RESULTS
22,[38.47194648],False,0.0,0.0,0.6198445516451883,[39.71584108 10.13186273],[38.80462444  6.51816334],[40.68570092 16.42566672],"[array([[29.78695609, 39.7977871 , 19.63816902]]), 1.2629023250831928e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.82505650e-01 1.93448643e+01 1.98813637e+01 4.64988017e+05
 4.72473152e-04]",20,6,Newsvendor_BICO_RESULTS
23,[38.60286901],True,0.0,0.0,0.6203874847313935,[39.71191211 10.19320705],[38.79080324  6.10891446],[40.70238311 15.87901329],"[array([[38.72048189, 32.88554918, 16.93909954]]), 1.3954882566946658e-05]","[0, 0.0011023986958866715]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69117654e-01 1.87464152e+01 1.90366690e+01 4.27600052e+03
 3.76931370e-04]",20,6,Newsvendor_BICO_RESULTS
24,[38.47122253],True,0.0,0.0,0.6198412635744627,[39.54382711 10.03366667],[38.72525051  6.15877305],[40.57756161 16.10667056],"[array([[46.11493488, 40.21884214, 10.28637838]]), 3.288641114984614e-08]","[0, 0.0003441533415277287]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69117772e-01 1.87464155e+01 1.90367365e+01 4.27600052e+03
 3.76935366e-04]",20,6,Newsvendor_BICO_RESULTS
25,[38.53657118],True,0.0,0.0,0.6201254659572953,[39.62674929 10.51407983],[38.74156398  6.94281048],[40.7624823  15.10715607],"[array([[38.77711483, 32.48663052, 10.29974788]]), 3.263784138063386e-05]","[0, 0.00014035126755588601]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69117773e-01 1.87464155e+01 1.90367365e+01 4.27600052e+03
 3.76935364e-04]",20,6,Newsvendor_BICO_RESULTS
26,[38.60430103],False,0.0,0.0,0.6203928491127073,[39.71572221 10.09531859],[38.82077287  6.65960703],[40.68819126 14.5829573 ],"[array([[46.44215064, 40.63929482, 12.00954386]]), 1.595828097000762e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69117773e-01 1.87464155e+01 1.90367365e+01 4.27600052e+03
 3.76935364e-04]",20,6,Newsvendor_BICO_RESULTS
27,[38.40578186],True,0.0,0.0,0.6195311842114835,[39.70738424  9.83864906],[39.06817052  6.16246868],[40.43657523 15.6950593 ],"[array([[30.07208235, 39.48593169, 12.10082415]]), 4.767782156966938e-06]","[0, 7.915855852173914e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.92099471e-01 1.92733918e+01 2.07162268e+01 1.06775738e+03
 4.37490223e-04]",20,6,Newsvendor_BICO_RESULTS
28,[38.49061165],False,0.0,0.0,0.6199282400608199,[39.82708826  9.76418351],[38.87275158  6.59558734],[40.66938961 14.23756453],"[array([[38.62170202, 38.13052456, 13.11969989]]), 4.663241641611471e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.92099258e-01 1.92733866e+01 2.07161842e+01 1.06775749e+03
 4.37490513e-04]",20,6,Newsvendor_BICO_RESULTS
29,[38.3811103],True,0.0,0.0,0.6194077252113985,[39.68161243 10.08870269],[38.80464253  6.30320092],[40.39732034 16.06404104],"[array([[38.66249435, 33.65630531, 20.48926825]]), 2.3940391655097315e-05]","[0, 0.0004930594804323396]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.74224942e-01 1.84882157e+01 1.96915597e+01 9.41449275e+02
 3.49626167e-04]",20,6,Newsvendor_BICO_RESULTS
30,[38.36104214],False,0.0,0.0,0.6193046775920052,[39.65507649  9.32745082],[38.99088953  6.77335384],[40.31677653 13.53643895],"[array([[30.97132836, 38.97497729, 10.1053025 ]]), 4.113570187469495e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.74224665e-01 1.84882090e+01 1.96915477e+01 9.41449402e+02
 3.49625625e-04]",20,6,Newsvendor_BICO_RESULTS
31,[38.37675183],False,0.0,0.0,0.6193855456407805,[39.60932921 10.20857325],[38.79994754  6.43000253],[40.49253867 16.21885203],"[array([[38.46250144, 42.31217614, 15.97480072]]), 2.0559739313252834e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.73432657e-01 1.83538547e+01 1.98713824e+01 8.61215645e+02
 3.16248309e-04]",20,6,Newsvendor_BICO_RESULTS
32,[38.43949522],True,0.0,0.0,0.6196941070035,[39.69742467  9.92960561],[38.76152531  6.58046372],[40.52831223 14.02461255],"[array([[38.61078294, 31.35880388, 18.76019779]]), 1.0492260475336579e-05]","[0, 0.0005506417886783543]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716294e-01 1.82116815e+01 1.96827690e+01 7.98465440e+02
 2.79553587e-04]",20,6,Newsvendor_BICO_RESULTS
33,[38.29175048],True,0.0,0.0,0.6189308584242434,[39.49524601 10.53962543],[38.53060291  7.35539646],[40.62002232 16.16293517],"[array([[45.72618865, 39.56890319,  7.91018909]]), 3.5179302804166923e-09]","[0, 1.8500603667439552e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716385e-01 1.82116805e+01 1.96827733e+01 7.98466442e+02
 2.79552525e-04]",20,6,Newsvendor_BICO_RESULTS
34,[38.36504112],True,0.0,0.0,0.6193254013531458,[39.59754089 10.01584242],[38.87333065  6.60708667],[40.36628643 15.3994264 ],"[array([[46.0755721 , 39.9136674 ,  8.64238531]]), 4.8023846675460113e-05]","[0, 0.00011541771569042569]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716230e-01 1.82116840e+01 1.96827549e+01 7.98466738e+02
 2.79552963e-04]",20,6,Newsvendor_BICO_RESULTS
35,[38.48979464],True,0.0,0.0,0.6199246203479932,[39.76697758 10.38094045],[38.92925897  6.73689117],[40.59601343 15.43795533],"[array([[38.16835268, 47.91151721, 16.69533188]]), 2.2728078535205753e-05]","[0, 8.162594056032702e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716232e-01 1.82116841e+01 1.96827546e+01 7.98467035e+02
 2.79552968e-04]",20,6,Newsvendor_BICO_RESULTS
36,[38.42324213],True,0.0,0.0,0.6196163983929805,[39.67638617 10.82574453],[38.94128338  6.90496999],[40.58372412 15.523781  ],"[array([[38.10902658, 49.79362836,  6.9143415 ]]), 2.2048014455822162e-05]","[0, 0.0004548970321678991]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716234e-01 1.82116841e+01 1.96827544e+01 7.98467331e+02
 2.79552973e-04]",20,6,Newsvendor_BICO_RESULTS
37,[38.38120853],True,0.0,0.0,0.6194082238129329,[39.61846842  9.98255304],[38.88789524  6.87080436],[40.73573016 13.37136674],"[array([[46.16771579, 39.99095594,  8.97733016]]), 1.8855356698210812e-07]","[0, 0.0003632042058106333]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716367e-01 1.82116800e+01 1.96827688e+01 7.98466723e+02
 2.79552705e-04]",20,6,Newsvendor_BICO_RESULTS
38,[38.53721126],True,0.0,0.0,0.6201281229982933,[39.83152281 10.27071151],[39.07314975  7.23675141],[40.58357932 14.06996202],"[array([[38.88977098, 40.20383116, 13.17525775]]), 3.5368973706484397e-06]","[0, 0.00064665252170932]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716824e-01 1.82116927e+01 1.96827771e+01 7.98469927e+02
 2.79553007e-04]",20,6,Newsvendor_BICO_RESULTS
39,[38.5405139],False,0.0,0.0,0.6201417930308538,[39.83470101 10.48846688],[38.88265841  7.15456172],[40.76282974 15.34148194],"[array([[38.61985312, 50.90603472, 18.49861973]]), 5.0088146025251135e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.69716402e-01 1.82116875e+01 1.96827629e+01 7.98471582e+02
 2.79553602e-04]",20,6,Newsvendor_BICO_RESULTS
40,[38.58308304],False,0.0,0.0,0.620312091080308,[39.88931566 10.29038037],[38.95008449  6.64451101],[40.72757024 15.41829359],"[array([[46.46815325, 41.44224463, 11.19579837]]), 3.1465777761141567e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.63020126e-01 1.80530557e+01 2.01968399e+01 8.49196233e+02
 2.70990546e-04]",20,6,Newsvendor_BICO_RESULTS
41,[38.5688794],False,0.0,0.0,0.6202564948770038,[39.85401971 10.25764498],[39.17805629  6.61598823],[40.51545629 15.68476392],"[array([[38.34319414, 41.78551056, 16.53619363]]), 1.226508036245022e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.60620746e-01 1.79474182e+01 2.00833257e+01 8.44175957e+02
 2.44313823e-04]",20,6,Newsvendor_BICO_RESULTS
42,[38.57360046],False,0.0,0.0,0.6202751112121865,[39.86694723 10.19132754],[39.23450258  6.7773091 ],[40.68657357 14.1668062 ],"[array([[38.35853381, 40.40464415,  9.47892143]]), 9.696693258787192e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.57560367e-01 1.77659295e+01 2.00192552e+01 8.43788708e+02
 2.20644515e-04]",20,6,Newsvendor_BICO_RESULTS
43,[38.46610771],True,0.0,0.0,0.619817945160389,[39.73607496 10.19172714],[39.08097984  7.13975523],[40.46862058 14.56025844],"[array([[38.30603907, 35.47852518, 11.41063169]]), 8.079627582979754e-06]","[0, 0.00040508061874929056]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52280691e-01 1.73840651e+01 1.99493388e+01 7.13988419e+02
 2.02577472e-04]",20,6,Newsvendor_BICO_RESULTS
44,[38.47891426],False,0.0,0.0,0.619876036707609,[39.75200975 11.01536154],[38.95113378  7.28220621],[40.65738107 16.08362232],"[array([[38.77349933, 41.44737786, 16.00012666]]), 3.1076595062851098e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52281536e-01 1.73840645e+01 1.99493811e+01 7.13989234e+02
 2.02577268e-04]",20,6,Newsvendor_BICO_RESULTS
45,[38.38872308],True,0.0,0.0,0.6194461987418867,[39.62770725 11.16993523],[38.59797758  7.79433786],[40.53991574 16.89726591],"[array([[38.63416487, 39.45505049,  6.98079926]]), 4.000534161607838e-06]","[0, 0.000822314528955328]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52223890e-01 1.73384299e+01 1.99908055e+01 6.84609453e+02
 1.87732903e-04]",20,6,Newsvendor_BICO_RESULTS
46,[38.50306617],True,0.0,0.0,0.6199829349269919,[39.78447647 10.84050395],[38.90661448  7.68648581],[40.66180109 14.77689757],"[array([[32.45474821, 39.06376467, 10.3849553 ]]), 2.309596958127713e-11]","[0, 0.0004288927662703157]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52226233e-01 1.73384052e+01 1.99908295e+01 6.84609541e+02
 1.87732558e-04]",20,6,Newsvendor_BICO_RESULTS
47,[38.49445449],True,0.0,0.0,0.6199452125945947,[39.77435245 10.49538451],[39.0341403  7.427509 ],[40.54338778 13.97442227],"[array([[32.18583448, 39.24352558, 10.6898647 ]]), 1.7505512226678732e-05]","[0, 0.0003445394278024494]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52222770e-01 1.73384158e+01 1.99907768e+01 6.84615542e+02
 1.87732882e-04]",20,6,Newsvendor_BICO_RESULTS
48,[38.59353296],False,0.0,0.0,0.6203522099406426,[39.90708358 11.61120176],[39.00122292  7.86262822],[40.62153889 16.13211733],"[array([[38.64434657, 40.14540838, 13.86059597]]), 1.0750872657672161e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.52226475e-01 1.73384075e+01 1.99908290e+01 6.84615630e+02
 1.87732614e-04]",20,6,Newsvendor_BICO_RESULTS
49,[38.52855798],True,0.0,0.0,0.6200919946183912,[39.81688536 11.63365278],[38.85160232  8.25336757],[40.70767623 15.0240333 ],"[array([[38.43041753, 33.11708468,  8.38927738]]), 4.355641937237031e-06]","[0, 0.0012392739923641305]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.49417623e-01 1.71599867e+01 1.99164000e+01 6.79077561e+02
 1.71948194e-04]",20,6,Newsvendor_BICO_RESULTS
50,[38.63572634],False,0.0,0.0,0.6205073927482337,[39.96165179 11.573444  ],[39.10665418  8.5352903 ],[40.73519397 15.16751049],"[array([[38.62406486, 27.8805305 , 16.8676075 ]]), 1.0885520052017483e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.49422727e-01 1.71599693e+01 1.99164493e+01 6.79077661e+02
 1.71947586e-04]",20,6,Newsvendor_BICO_RESULTS
51,[38.62424239],False,0.0,0.0,0.620466230795199,[39.92574695 11.55656211],[39.08191265  8.12945609],[40.63581195 16.60426147],"[array([[38.99599356, 40.58202954, 10.04962466]]), 6.965523071666979e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.28580481e-01 1.74501531e+01 1.81760744e+01 8.29738162e+02
 1.86810961e-04]",20,6,Newsvendor_BICO_RESULTS
52,[38.63752781],False,0.0,0.0,0.6205137783207086,[39.93850102 11.88721388],[39.22041906  8.45400442],[40.78043675 17.18615073],"[array([[32.34063891, 40.12894975, 12.62763029]]), 4.4751550658528316e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.25422067e-01 1.71742952e+01 1.81202835e+01 6.92966346e+02
 1.82404633e-04]",20,6,Newsvendor_BICO_RESULTS
53,[38.64838829],False,0.0,0.0,0.6205518552837928,[39.86432563 11.85475558],[39.0626143   8.71747813],[40.6670107  15.42450509],"[array([[ 8.34664595, 37.1689839 , 20.9377945 ]]), 8.074923585343896e-08]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.22238683e-01 1.68698288e+01 1.79091182e+01 6.95906089e+02
 1.71049163e-04]",20,6,Newsvendor_BICO_RESULTS
54,[38.77941742],True,0.0,0.0,0.6209542108566077,[39.9689721  11.90153868],[39.14674519  8.14048711],[40.77535707 17.07844992],"[array([[38.7920049 , 39.10870618, 13.30523444]]), 5.884099663067133e-08]","[0, 0.0002409257909244411]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.10234743e-01 1.63776888e+01 1.77158118e+01 6.95905489e+02
 1.59049044e-04]",20,6,Newsvendor_BICO_RESULTS
55,[38.71295536],True,0.0,0.0,0.6207633170610508,[39.88067655 11.48551897],[39.04641963  8.17297369],[40.6016253  17.58320041],"[array([[39.21437184, 40.32642089, 17.84332455]]), 1.1715672175838243e-05]","[0, 5.379188625956655e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.10233648e-01 1.63776819e+01 1.77157712e+01 6.95904799e+02
 1.59048983e-04]",20,6,Newsvendor_BICO_RESULTS
56,[38.80081236],True,0.0,0.0,0.6210098486169211,[39.99673794 12.04952207],[39.32360412  8.51485111],[41.00829241 16.39394186],"[array([[38.84681629, 39.41990426, 13.33163458]]), 3.2020438511803917e-07]","[0, 0.0007311601976354055]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09782282e-01 1.63753109e+01 1.77177811e+01 6.81733769e+02
 1.58977199e-04]",20,6,Newsvendor_BICO_RESULTS
57,[38.83813123],False,0.0,0.0,0.6211000434060823,[40.04597475 12.49700297],[39.18614966  8.67283714],[40.8088347  17.58725078],"[array([[45.3228739 , 41.12201184, 15.48337962]]), 9.795100852638683e-08]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09783843e-01 1.63753368e+01 1.77177686e+01 6.81733813e+02
 1.58977599e-04]",20,6,Newsvendor_BICO_RESULTS
58,[38.81175075],True,0.0,0.0,0.6210371881743286,[40.00632796 12.18111711],[39.2962892   9.31325955],[40.87162968 16.51308216],"[array([[39.24866305, 39.27861517, 16.11650892]]), 6.773128013004559e-06]","[0, 6.258905488488287e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09219430e-01 1.63105277e+01 1.76192806e+01 6.92461628e+02
 1.48088883e-04]",20,6,Newsvendor_BICO_RESULTS
59,[38.84117849],False,0.0,0.0,0.6211070216427111,[40.04605128 12.04200864],[39.23515454  8.55055987],[40.72700466 17.64415287],"[array([[32.42979596, 40.27689188, 14.32245659]]), 2.4447728001031344e-05]","[0, 1.4308944151242287e-06]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09217132e-01 1.63105280e+01 1.76193277e+01 6.92458573e+02
 1.48088827e-04]",20,6,Newsvendor_BICO_RESULTS
60,[38.88040334],True,0.0,0.0,0.6211916637940181,[40.03568059 12.32087613],[39.33267722  8.95255284],[40.74877956 16.97734315],"[array([[45.2843564 , 39.94041366, 11.1278427 ]]), 7.131828044393274e-05]","[0, 0.0016717803582342683]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09932024e-01 1.61267032e+01 1.74576040e+01 6.92457178e+02
 1.39527882e-04]",20,6,Newsvendor_BICO_RESULTS
61,[38.88153321],False,0.0,0.0,0.6211939599287009,[40.03370472 13.11160038],[39.23501511  9.40694724],[40.78499851 17.42837634],"[array([[1.00882655e-07, 4.04193268e+01, 1.50022807e+01]]), 1.4782719492956176e-10]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[3.09933160e-01 1.61267324e+01 1.74576605e+01 6.92456092e+02
 1.39529678e-04]",20,6,Newsvendor_BICO_RESULTS
