,X_r,Decision,best_r_quality,top_quality,OC,mean_input,P5_input,P95_input,KG,DL,HP_names,HP_vars,fp,file_number,results_name
17,[37.20633959],False,0.0,0.0,0.6096829308560647,[39.87619818  7.66296715],[38.98395749  4.56866209],[40.70936071 11.89580529],"[array([[21.54231203, 41.77812165,  7.87023471]]), 3.1692033435837264e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.22589404e+00 3.94143022e+01 3.84616467e+01 8.54654963e+05
 2.39254643e-03]",20,2,Newsvendor_BICO_RESULTS
18,[37.28521362],True,0.0,0.0,0.6105533627864209,[39.78730076  7.89183898],[38.83888255  4.61710824],[40.57785956 12.21298136],"[array([[54.04825049, 40.37596661, 11.36351095]]), 9.162604925461171e-05]","[0, 0.0009331539841426811]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.20349474e+00 3.93773319e+01 3.78578237e+01 8.54654963e+05
 2.26451837e-03]",20,2,Newsvendor_BICO_RESULTS
19,[37.52297956],False,0.0,0.0,0.6130009638840054,[40.04690134  8.34975688],[39.14281848  4.89089866],[40.96754208 13.12441017],"[array([[53.41357509, 40.73109026, 11.00356982]]), 5.228981233562635e-07]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.20350183e+00 3.93767571e+01 3.78584940e+01 8.54654963e+05
 2.26451759e-03]",20,2,Newsvendor_BICO_RESULTS
20,[37.06137557],False,0.0,0.0,0.6080101243630017,[39.87368677  7.76067835],[38.99861175  5.24520599],[40.59857904 11.13369783],"[array([[21.55386445, 40.52944116,  6.23083092]]), 1.186237127687173e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.24322677e+00 3.98298336e+01 3.84102440e+01 8.54654963e+05
 2.40738313e-03]",20,2,Newsvendor_BICO_RESULTS
21,[37.22100554],False,0.0,0.0,0.6098469357794509,[39.95365997  8.15486601],[39.27627923  4.72895752],[40.72150321 13.11247126],"[array([[52.92455311, 40.22953591,  6.47627872]]), 8.414569972470254e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.22937781e+00 3.96841634e+01 3.80703033e+01 8.54654963e+05
 2.26605746e-03]",20,2,Newsvendor_BICO_RESULTS
22,[37.10462912],True,0.0,0.0,0.6085189790923538,[40.04464274  8.05033863],[39.32318314  4.6658184 ],[40.87212648 12.5229393 ],"[array([[21.29972266, 40.93327774,  4.16577499]]), 6.30009536900511e-05]","[0, 0.00046508801001039215]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.25041521e+00 3.98796367e+01 3.83359356e+01 8.54654963e+05
 2.28712514e-03]",20,2,Newsvendor_BICO_RESULTS
23,[37.07921543],True,0.0,0.0,0.608220994014235,[40.01681789  7.86726418],[39.2378118   5.05174341],[40.89086498 11.10693791],"[array([[21.05560475, 40.9718557 ,  2.22259691]]), 4.6947580580936066e-05]","[0, 0.0003487576105381013]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.25042562e+00 3.98788053e+01 3.83367985e+01 8.54654963e+05
 2.28711561e-03]",20,2,Newsvendor_BICO_RESULTS
24,[36.95049137],True,0.0,0.0,0.6066687048833697,[39.87586322  7.95292706],[39.04679474  4.95067261],[40.5763929  12.62610773],"[array([[21.7342466 , 40.00004518,  4.60184231]]), 5.91528822557752e-06]","[0, 0.0004003268416496064]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.25042258e+00 3.98786768e+01 3.83368611e+01 8.54654963e+05
 2.28711455e-03]",20,2,Newsvendor_BICO_RESULTS
25,[36.99199995],False,0.0,0.0,0.6071770044310043,[39.92137668  8.20235283],[39.00461791  5.16113599],[40.84262176 13.02817552],"[array([[21.3102695 , 40.44115097,  5.92296532]]), 0.00011746797165729239]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.25042216e+00 3.98786637e+01 3.83368654e+01 8.54654963e+05
 2.28711439e-03]",20,2,Newsvendor_BICO_RESULTS
26,[37.188673],True,0.0,0.0,0.6094840787180286,[40.06754853  8.30799395],[39.21260925  5.68836226],[41.03079256 11.99282119],"[array([[53.2256589 , 40.90765068,  6.57613885]]), 1.1010746602257981e-06]","[0, 0.00025137485755295287]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23736357e+00 3.97108412e+01 3.80105814e+01 8.54654963e+05
 2.15954961e-03]",20,2,Newsvendor_BICO_RESULTS
27,[37.17644452],True,0.0,0.0,0.6093456167737286,[40.05340642  8.37765439],[39.22334438  5.0038828 ],[40.7943185  12.45820717],"[array([[53.63776086, 41.0169878 ,  6.35350959]]), 1.230301436283554e-06]","[0, 0.0009436149257233939]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23737535e+00 3.97104545e+01 3.80110923e+01 8.54654963e+05
 2.15954448e-03]",20,2,Newsvendor_BICO_RESULTS
28,[37.29643844],True,0.0,0.0,0.61067491457487,[40.18552994  8.02849345],[39.49919433  5.22504878],[41.04376636 11.96423445],"[array([[53.23805595, 41.25902142,  6.62111446]]), 3.320727942351942e-05]","[0, 0.0005412571627002926]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23737452e+00 3.97104287e+01 3.80111005e+01 8.54654963e+05
 2.15954449e-03]",20,2,Newsvendor_BICO_RESULTS
29,[37.30677425],False,0.0,0.0,0.6107863155327795,[40.19659499  7.74358783],[39.60603327  5.24813752],[40.92032439 11.58672221],"[array([[52.78481306, 41.10451349,  6.10269053]]), 2.609211283588486e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.23737448e+00 3.97104282e+01 3.80111002e+01 8.54654963e+05
 2.15954449e-03]",20,2,Newsvendor_BICO_RESULTS
30,[37.344358],True,0.0,0.0,0.6111872103781512,[40.21920245  7.89628154],[39.46160362  4.91816929],[41.01006983 12.3781398 ],"[array([[37.63504286, 53.35874387,  9.73967523]]), 4.476148294407789e-06]","[0, 0.0006012796423216593]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.22664869e+00 3.94842428e+01 3.78202674e+01 8.54654963e+05
 2.03504972e-03]",20,2,Newsvendor_BICO_RESULTS
31,[37.2804246],False,0.0,0.0,0.6105013243282736,[40.14837257  7.74951292],[39.30486201  4.79859289],[40.93695707 11.68333571],"[array([[22.75280727, 40.42036123,  4.51444766]]), 5.619733381606595e-05]","[0, 4.3791666893722714e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[1.22660240e+00 3.94831656e+01 3.78209667e+01 8.54654963e+05
 2.03510304e-03]",20,2,Newsvendor_BICO_RESULTS
32,[38.24332488],False,0.0,0.0,0.618654032755358,[40.14918774  7.73790152],[39.32073684  4.85591341],[41.07326395 13.58548582],"[array([[4.54925113e+01, 4.13015055e+01, 5.22530811e-04]]), 0.0004490922023863142]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.73514273e-01 1.85143793e+01 3.43463499e+01 2.29051034e+03
 2.94391606e-04]",20,2,Newsvendor_BICO_RESULTS
33,[38.91845941],True,0.0,0.0,0.6212676984780244,[40.10138655  7.61683014],[39.25912605  5.06448317],[40.95732426 11.62449027],"[array([[31.29488079, 36.38759308,  7.1486251 ]]), 2.615726800714313e-05]","[0, 0.0002891762689055133]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.78616861e-01 1.76902964e+01 3.42841982e+01 8.27590497e+02
 2.31571743e-04]",20,2,Newsvendor_BICO_RESULTS
34,[38.94303108],True,0.0,0.0,0.6213100461187059,[40.15662039  7.83709474],[39.40956888  5.14042558],[40.97577808 10.91084097],"[array([[31.25158818, 36.46638231,  7.35916565]]), 0.00017682543336250411]","[0, 0.0005332569007807009]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.78618528e-01 1.76902981e+01 3.42842046e+01 8.27591080e+02
 2.31572414e-04]",20,2,Newsvendor_BICO_RESULTS
35,[38.89093754],True,0.0,0.0,0.6212157575371996,[40.05510077  8.33239475],[39.32333927  5.31174582],[40.76314295 12.18622657],"[array([[30.90975148, 36.51102967,  8.04984274]]), 0.00010818402611723066]","[0, 0.0007132943962619353]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.78618569e-01 1.76902982e+01 3.42842044e+01 8.27591664e+02
 2.31572420e-04]",20,2,Newsvendor_BICO_RESULTS
36,[38.90432937],False,0.0,0.0,0.6212416283624737,[40.08280281  8.30074503],[39.49065083  5.64776735],[40.75798835 11.9713843 ],"[array([[31.18654356, 36.41400763,  7.77054025]]), 0.00015711674976026657]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.78618610e-01 1.76902982e+01 3.42842042e+01 8.27592247e+02
 2.31572427e-04]",20,2,Newsvendor_BICO_RESULTS
37,[38.82118322],False,0.0,0.0,0.6210627277840711,[40.0008292   8.34997163],[39.45115239  5.49118758],[40.73862475 12.39386969],"[array([[45.56073878, 39.95749181,  9.30040713]]), 2.1153649938487895e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.86170758e-01 1.77491331e+01 3.42628421e+01 8.22134951e+02
 2.14278636e-04]",20,2,Newsvendor_BICO_RESULTS
38,[38.85141342],True,0.0,0.0,0.6211327942555437,[39.98727814  7.93650393],[39.07808079  5.41461018],[40.60466653 12.34710851],"[array([[31.89474026, 38.83824771,  7.59397359]]), 4.5389686664787376e-07]","[0, 1.4470125196811567e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.86814784e-01 1.77206148e+01 3.42789192e+01 8.29497579e+02
 1.98727273e-04]",20,2,Newsvendor_BICO_RESULTS
39,[38.91216562],True,0.0,0.0,0.621256241460573,[40.115698   8.0351093],[39.26129955  4.96646431],[40.86870965 11.60255324],"[array([[31.63743519, 39.19225156,  8.01575031]]), 0.00023165696943516778]","[0, 0.00046656601965416986]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.86812955e-01 1.77206004e+01 3.42789090e+01 8.29499753e+02
 1.98727528e-04]",20,2,Newsvendor_BICO_RESULTS
40,[38.91877007],True,0.0,0.0,0.6212682574750565,[40.13125126  8.14422348],[39.34054513  5.36811328],[40.95685555 12.37958658],"[array([[39.02858539, 39.90352678,  9.91831384]]), 7.861893800420461e-07]","[0, 0.000571006363673554]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.86815789e-01 1.77206054e+01 3.42789672e+01 8.29501829e+02
 1.98727240e-04]",20,2,Newsvendor_BICO_RESULTS
41,[39.00393534],False,0.0,0.0,0.6213984741815033,[40.32991043  9.53363869],[39.37826442  6.57297147],[41.04619496 13.71991056],"[array([[38.86868887, 34.79884909, 14.79319173]]), 5.811510932818287e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.86814516e-01 1.77206014e+01 3.42789420e+01 8.29500191e+02
 1.98727204e-04]",20,2,Newsvendor_BICO_RESULTS
42,[38.93562613],True,0.0,0.0,0.6212976849262856,[40.42390526  9.61298719],[39.63030106  6.37289356],[41.19480909 13.27337882],"[array([[31.47473704, 39.75077804, 13.71328535]]), 6.539014492989992e-06]","[0, 0.0015133080350433926]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.82816607e-01 1.81807425e+01 3.47002673e+01 7.40301352e+02
 2.95437308e-04]",20,2,Newsvendor_BICO_RESULTS
43,[38.90984056],True,0.0,0.0,0.621251945846108,[40.37382102  9.70983519],[39.61588754  7.11524947],[41.17601282 13.98327291],"[array([[31.43151241, 39.62563901, 13.91593083]]), 9.582540243635584e-06]","[0, 0.0018825487314142763]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.82818520e-01 1.81807359e+01 3.47003125e+01 7.40297096e+02
 2.95437727e-04]",20,2,Newsvendor_BICO_RESULTS
44,[38.92173938],True,0.0,0.0,0.6212735709152049,[40.39442429  9.51749545],[39.60685748  6.1078941 ],[41.31746126 13.87109612],"[array([[31.35912688, 39.6531087 , 13.84521352]]), 4.602076549620193e-05]","[0, 0.0005692379804847203]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.82819436e-01 1.81807347e+01 3.47002854e+01 7.40304473e+02
 2.95437965e-04]",20,2,Newsvendor_BICO_RESULTS
45,[38.92945958],False,0.0,0.0,0.6212871268115018,[40.40517909  9.24671991],[39.55850829  6.19547974],[41.12832665 13.32635249],"[array([[31.1552782 , 39.63095116, 13.96755699]]), 0.0001452294365149598]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.82818270e-01 1.81807352e+01 3.47003088e+01 7.40296891e+02
 2.95437811e-04]",20,2,Newsvendor_BICO_RESULTS
46,[39.01101665],True,0.0,0.0,0.621407229546837,[40.43761571  9.51404628],[39.74902772  6.23657889],[41.1917316  13.94707337],"[array([[39.34685721, 40.59471908, 18.33250102]]), 3.0032934622559182e-05]","[0, 0.00012387922177608979]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88392461e-01 1.81199367e+01 3.48054954e+01 7.25723461e+02
 2.74445898e-04]",20,2,Newsvendor_BICO_RESULTS
47,[38.93697464],True,0.0,0.0,0.6212999622756389,[40.28151412  9.0230691 ],[39.68808138  6.49163212],[40.9863024  12.70400954],"[array([[45.9444342 , 40.74268911, 11.08437238]]), 4.404356555243183e-06]","[0, 0.00039784513452197247]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88392411e-01 1.81199336e+01 3.48054888e+01 7.25722161e+02
 2.74445788e-04]",20,2,Newsvendor_BICO_RESULTS
48,[38.9012773],True,0.0,0.0,0.6212358323177222,[40.21437154  9.31618935],[39.60529752  6.32124363],[40.86320955 13.72501295],"[array([[45.77768748, 40.58274219, 11.23375121]]), 6.675549230517053e-05]","[0, 0.000559973362413031]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88393919e-01 1.81199333e+01 3.48054955e+01 7.25719673e+02
 2.74445464e-04]",20,2,Newsvendor_BICO_RESULTS
49,[38.92827185],True,0.0,0.0,0.6212850657481455,[40.26654996  9.18471811],[39.55903726  6.41955623],[41.01783705 12.7602028 ],"[array([[45.96497359, 40.74807466, 11.23910982]]), 4.532745929930471e-06]","[0, 0.00039011031751602366]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88388972e-01 1.81199255e+01 3.48054758e+01 7.25716749e+02
 2.74445081e-04]",20,2,Newsvendor_BICO_RESULTS
50,[38.95634469],True,0.0,0.0,0.6213313824917902,[40.31449004  8.65538632],[39.71211684  6.23753623],[40.98540007 12.03893878],"[array([[46.01170917, 40.79651752, 10.77901933]]), 4.0790273314272874e-05]","[0, 0.0006833943339289561]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88388564e-01 1.81199242e+01 3.48054731e+01 7.25713825e+02
 2.74444970e-04]",20,2,Newsvendor_BICO_RESULTS
51,[38.9817642],True,0.0,0.0,0.6213689988564647,[40.36702202  8.75425394],[39.72903087  6.22783451],[41.00353417 12.61330005],"[array([[38.90791926, 41.60088416, 12.32367116]]), 4.001374361073395e-06]","[0, 0.000929370259150214]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88391052e-01 1.81199222e+01 3.48055131e+01 7.25720876e+02
 2.74445179e-04]",20,2,Newsvendor_BICO_RESULTS
52,[39.00844315],False,0.0,0.0,0.6214040843588613,[40.41488685  8.40496056],[39.78885468  6.33761837],[41.15930954 11.04439144],"[array([[46.01849723, 40.94212653, 10.50625806]]), 8.536382888713057e-05]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.88393147e-01 1.81199329e+01 3.48055360e+01 7.25725029e+02
 2.74445752e-04]",20,2,Newsvendor_BICO_RESULTS
53,[38.95706387],True,0.0,0.0,0.6213325029464905,[40.36000205  8.80255734],[39.60976493  6.21912759],[40.98195801 11.24723311],"[array([[31.52576044, 39.80100449,  7.85032472]]), 2.494379903594801e-05]","[0, 0.00012994302956610416]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.96229887e-01 1.81623568e+01 3.49117972e+01 7.05985907e+02
 2.58877611e-04]",20,2,Newsvendor_BICO_RESULTS
54,[38.81050209],False,0.0,0.0,0.6210365926205825,[40.08556639  9.92511704],[39.32273254  7.28397789],[40.73094438 13.26004863],"[array([[31.73593136, 39.11290353,  9.16233199]]), 3.622428298100111e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.96227866e-01 1.81623635e+01 3.49117855e+01 7.05980728e+02
 2.58877461e-04]",20,2,Newsvendor_BICO_RESULTS
55,[38.91532567],False,0.0,0.0,0.6212620253790369,[40.20322216 10.0038952 ],[39.44302555  7.03252168],[40.84685966 14.23733025],"[array([[39.09343725, 39.15574072, 14.8448455 ]]), 7.423579279741688e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.98931728e-01 1.81101430e+01 3.49880738e+01 6.91211046e+02
 2.43158703e-04]",20,2,Newsvendor_BICO_RESULTS
56,[38.89988047],False,0.0,0.0,0.6212331596982156,[40.16663702  9.81489931],[39.32624574  6.74496799],[40.82877323 13.38462326],"[array([[38.80446121, 39.79839796, 15.08479827]]), 1.2788502856686534e-06]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[9.16845376e-01 1.81022269e+01 3.52393682e+01 6.33623849e+02
 2.29884749e-04]",20,2,Newsvendor_BICO_RESULTS
57,[38.86934057],True,0.0,0.0,0.6211716427224402,[40.16561416 10.29045226],[39.44534517  7.29337361],[40.85050744 14.41920296],"[array([[45.70658514, 40.20832276, 10.21970042]]), 3.3007734583589965e-05]","[0, 4.02356939345927e-05]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.84982619e-01 1.81666939e+01 3.48799235e+01 7.84101933e+02
 2.68369821e-04]",20,2,Newsvendor_BICO_RESULTS
58,[38.88130333],False,0.0,0.0,0.6211964421671702,[40.19298261 10.47379523],[39.50784264  7.38730845],[40.99796781 14.33803083],"[array([[45.75894328, 40.30224683, 10.59344942]]), 0.0001040580393469881]","[0, 0]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.84982704e-01 1.81666940e+01 3.48799332e+01 7.84102846e+02
 2.68369572e-04]",20,2,Newsvendor_BICO_RESULTS
59,[38.88384399],True,0.6212015926122517,0.6212015926122517,-0.7928503361486993,[40.0932205  10.38612335],[39.42104646  7.69707268],[40.79818143 13.91470614],"[array([[31.65537986, 39.78956465, 12.22971554]]), 2.405739633060122e-07]","[0, 0.0012880083760373395]","['rbf.variance', 'rbf.lengthscale', 'Gaussian_noise.variance']","[8.78803199e-01 1.80944517e+01 3.47133816e+01 7.79474876e+02
 2.54223463e-04]",20,2,Newsvendor_BICO_RESULTS
